Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Penalty Kicks Made,Penalty Kicks Attempted,Matches
Ibrahim Drešević,xk KVX,DF,Fatih Karagümrük,26,1997,15.2,0,3,0,0.0,0.20,0.00,0.00,,,0,0,Matches
Rick van Drongelen,nl NED,DF,Samsunspor,24,1998,26.6,3,22,6,27.3,0.83,0.23,0.14,0.50,,0,0,Matches
Léo Duarte,br BRA,DF,Başakşehir,27,1996,30.0,0,10,4,40.0,0.33,0.13,0.00,0.00,,0,0,Matches
Leo Dubois,fr FRA,DF,Başakşehir,28,1994,24.9,1,11,3,27.3,0.44,0.12,0.09,0.33,,0,0,Matches
Leo Dubois,fr FRA,DF,Galatasaray,28,1994,0.6,0,1,1,100.0,1.64,1.64,0.00,0.00,,0,0,Matches
Tuncer Duhan Aksu,,DF,Kasımpaşa,25,1997,7.6,0,2,0,0.0,0.26,0.00,0.00,,,0,0,Matches
Demeaco Duhaney,eng ENG,"DF,MF",İstanbulspor,24,1998,24.4,1,5,2,40.0,0.20,0.08,0.20,0.50,,0,0,Matches
Abdurrahim Dursun,tr TUR,DF,Adana Demirspor,24,1998,4.8,0,3,1,33.3,0.62,0.21,0.00,0.00,,0,0,Matches
Salih Dursun,tr TUR,DF,Fatih Karagümrük,32,1991,14.1,1,9,3,33.3,0.64,0.21,0.11,0.33,,0,0,Matches
Serdar Dursun,tr TUR,FW,Fenerbahçe,31,1991,2.5,3,12,6,50.0,4.76,2.38,0.25,0.50,,0,0,Matches
Serdar Dursun,tr TUR,FW,Fatih Karagümrük,31,1991,9.0,3,27,11,40.7,2.99,1.22,0.07,0.18,,1,1,Matches
Samet Duyur,,FW,Adana Demirspor,13,2009,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Edin Džeko,ba BIH,FW,Fenerbahçe,37,1986,30.2,21,147,64,43.5,4.87,2.12,0.13,0.30,,2,3,Matches
Carlos Eduardo,br BRA,"FW,MF",Alanyaspor,26,1996,16.9,4,34,12,35.3,2.01,0.71,0.12,0.33,,0,0,Matches
Bartuğ Elmaz,tr TUR,MF,Fenerbahçe,20,2003,0.4,0,0,0,,0.00,0.00,,,,0,0,Matches
Bartuğ Elmaz,tr TUR,MF,Sivasspor,20,2003,7.8,0,6,2,33.3,0.77,0.26,0.00,0.00,,0,0,Matches
Yunus Emre Çift,tr TUR,"DF,MF",Samsunspor,19,2003,7.2,0,3,0,0.0,0.42,0.00,0.00,,,0,0,Matches
Yunus Emre Gedik,,DF,Kasımpaşa,24,1999,1.8,0,2,0,0.0,1.10,0.00,0.00,,,0,0,Matches
Yunus Emre Konak,tr TUR,MF,Sivasspor,17,2006,14.6,0,4,2,50.0,0.27,0.14,0.00,0.00,,0,0,Matches
Ali Emre Yanar,,GK,Kasımpaşa,25,1998,7.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Hasan Emre Yeşilyurt,,MF,Kasımpaşa,22,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Mehmet Eray Özbek,,MF,Kayserispor,20,2003,5.6,1,7,1,14.3,1.24,0.18,0.14,1.00,,0,0,Matches

Ziya Erdal,tr TUR,"MF,DF",Sivasspor,35,1988,2.7,0,3,1,33.3,1.10,0.37,0.00,0.00,,0,0,Matches
Okan Erdogan,de GER,DF,İstanbulspor,24,1998,28.3,0,6,1,16.7,0.21,0.04,0.00,0.00,,0,0,Matches
Yusuf Erdoğan,tr TUR,"MF,DF",Adana Demirspor,30,1992,28.8,5,43,16,37.2,1.49,0.56,0.09,0.25,,1,1,Matches
Evren Eren Elmalı,tr TUR,DF,Trabzonspor,23,2000,34.5,0,18,3,16.7,0.52,0.09,0.00,0.00,,0,0,Matches
Onur Ergün,,MF,Başakşehir,30,1992,10.1,0,7,0,0.0,0.70,0.00,0.00,,,0,0,Matches
Hayrullah Erkip,,FW,Kayserispor,20,2003,0.7,0,1,0,0.0,1.38,0.00,0.00,,,0,0,Matches
Burhan Ersoy,,MF,Adana Demirspor,20,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Ertuğrul Ersoy,tr TUR,DF,Gaziantep FK,26,1997,16.3,1,11,3,27.3,0.68,0.18,0.09,0.33,,0,0,Matches
Deniz Ertaş,tr TUR,GK,Konyaspor,18,2005,7.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Mustafa Eskihellaç,tr TUR,"DF,MF",Gaziantep FK,26,1997,34.0,2,24,5,20.8,0.71,0.15,0.08,0.40,,0,0,Matches
Valon Ethemi,mk MKD,"MF,FW",Konyaspor,25,1997,8.8,1,14,4,28.6,1.59,0.46,0.07,0.25,,0,0,Matches
Valon Ethemi,mk MKD,"MF,FW",İstanbulspor,25,1997,13.4,1,23,6,26.1,1.71,0.45,0.04,0.17,,0,0,Matches
Valentin Eysseric,fr FRA,MF,Fatih Karagümrük,31,1992,26.8,5,54,18,33.3,2.02,0.67,0.09,0.28,,0,0,Matches
Mamadou Fall,sn SEN,"MF,FW",Kasımpaşa,31,1991,31.6,8,49,17,34.7,1.55,0.54,0.16,0.47,,0,0,Matches
Ömer Faruk Beyaz,tr TUR,"MF,FW",Hatayspor,19,2003,15.3,0,18,9,50.0,1.18,0.59,0.00,0.00,,0,0,Matches
Sofiane Feghouli,dz ALG,MF,Fatih Karagümrük,33,1989,16.2,2,10,3,30.0,0.62,0.19,0.10,0.33,,1,1,Matches
Leroy Fer,nl NED,MF,Alanyaspor,33,1990,20.0,1,26,6,23.1,1.30,0.30,0.04,0.17,,0,0,Matches
Gedson Fernandes,pt POR,MF,Beşiktaş,24,1999,27.3,3,36,9,25.0,1.32,0.33,0.08,0.33,,0,0,Matches
Joelson Fernandes,pt POR,MF,Hatayspor,20,2003,15.6,0,33,9,27.3,2.12,0.58,0.00,0.00,,0,0,Matches
Joaquín Fernández,es ESP,DF,Trabzonspor,27,1996,4.4,0,1,0,0.0,0.23,0.00,0.00,,,0,0,Matches
João Figueiredo,br BRA,"MF,FW",Başakşehir,27,1996,22.5,8,47,20,42.6,2.09,0.89,0.17,0.40,,0,0,Matches
Alexis Flips,fr FRA,MF,Ankaragücü,23,2000,4.9,0,9,4,44.4,1.82,0.81,0.00,0.00,,0,0,Matches
Moryké Fofana,ci CIV,"MF,FW",Samsunspor,31,1991,11.9,0,16,5,31.3,1.35,0.42,0.00,0.00,,0,0,Matches
Breyton Fougeu,fr FRA,FW,Adana Demirspor,19,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Taxiarchis Fountas,gr GRE,"MF,FW",Trabzonspor,27,1995,12.6,2,21,8,38.1,1.66,0.63,0.10,0.25,,0,0,Matches

Fred,br BRA,MF,Fenerbahçe,30,1993,22.7,3,49,15,30.6,2.16,0.66,0.06,0.20,,0,0,Matches
Fredy,ao ANG,MF,Antalyaspor,33,1990,1.6,0,1,0,0.0,0.64,0.00,0.00,,,0,0,Matches
Emeka Friday Eze,ng NGA,FW,Pendikspor,26,1996,1.7,0,4,0,0.0,2.31,0.00,0.00,,,0,0,Matches
Adolfo Gaich,ar ARG,FW,Rizespor,24,1999,18.9,8,46,21,45.7,2.44,1.11,0.17,0.38,,0,0,Matches
Emrehan Gedikli,de GER,FW,Konyaspor,20,2003,1.8,0,2,0,0.0,1.12,0.00,0.00,,,0,0,Matches
Emrehan Gedikli,de GER,FW,İstanbulspor,20,2003,3.2,1,9,4,44.4,2.80,1.25,0.11,0.25,,0,0,Matches
Amar Gerxhaliu,xk KVX,DF,Antalyaspor,21,2002,3.7,1,1,1,100.0,0.27,0.27,1.00,1.00,,0,0,Matches
Baran Gezek,tr TUR,MF,Kayserispor,17,2005,1.5,0,0,0,,0.00,0.00,,,,0,0,Matches
Rachid Ghezzal,dz ALG,"MF,FW",Beşiktaş,31,1992,13.0,1,33,11,33.3,2.53,0.84,0.00,0.00,,1,1,Matches
Faouzi Ghoulam,dz ALG,DF,Hatayspor,32,1991,15.8,1,14,6,42.9,0.89,0.38,0.07,0.17,,0,0,Matches
Andreas Gianniotis,gr GRE,GK,Kasımpaşa,30,1992,31.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Rafał Gikiewicz,pl POL,GK,Ankaragücü,35,1987,5.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Anderson Gniangbo,ci CIV,FW,Konyaspor,23,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Emre Gökay,tr TUR,FW,Sivasspor,17,2006,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Enes Gökcek,,,Kayserispor,16,2007,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Eulânio Ângelo Chipela Gomes,gw GNB,"DF,FW",Samsunspor,29,1994,0.6,0,0,0,,0.00,0.00,,,,0,0,Matches
Maxi Gómez,uy URU,FW,Trabzonspor,26,1996,0.2,0,1,1,100.0,5.63,5.63,0.00,0.00,,0,0,Matches
Iron Gomis,fr FRA,MF,Kasımpaşa,23,1999,12.3,1,10,4,40.0,0.81,0.32,0.10,0.25,,0,0,Matches
Soner Gönül,tr TUR,DF,Samsunspor,26,1997,21.4,0,14,2,14.3,0.65,0.09,0.00,0.00,,0,0,Matches
Max Gradel,ci CIV,"MF,FW",Gaziantep FK,35,1987,18.9,1,25,10,40.0,1.32,0.53,0.04,0.10,,0,0,Matches
Andrew Gravillon,gp GLP,DF,Adana Demirspor,25,1998,30.6,2,27,3,11.1,0.88,0.10,0.07,0.67,,0,0,Matches
Gökhan Gül,de GER,"MF,DF",Kasımpaşa,25,1998,32.5,2,54,17,31.5,1.66,0.52,0.04,0.12,,0,0,Matches
Semih Güler,tr TUR,DF,Adana Demirspor,28,1994,31.1,0,24,6,25.0,0.77,0.19,0.00,0.00,,0,0,Matches
Muhammed Gümüskaya,tr TUR,MF,Samsunspor,22,2001,3.9,0,10,7,70.0,2.59,1.81,0.00,0.00,,0,0,Matches
Umut Güneş,tr TUR,MF,Alanyaspor,23,2000,0.4,0,0,0,,0.00,0.00,,,,0,0,Matches

Umut Güneş,tr TUR,MF,Trabzonspor,23,2000,10.2,0,11,4,36.4,1.08,0.39,0.00,0.00,,0,0,Matches
Bahadır Güngördü,,GK,Ankaragücü,25,1997,31.5,0,0,0,,0.00,0.00,,,,0,0,Matches
Mert Günok,tr TUR,GK,Beşiktaş,34,1989,28.2,0,1,0,0.0,0.04,0.00,0.00,,,0,0,Matches
Koray Günter,de GER,DF,Fatih Karagümrük,28,1994,7.7,0,5,1,20.0,0.65,0.13,0.00,0.00,,0,0,Matches
