Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Penalty Kicks Made,Penalty Kicks Attempted,Matches
Vladan Vidaković,rs SRB,MF,Spartak Subotic,22,1999,22.8,1,,,,,,,,,0,0,Matches
Aleksandar Vidović,rs SRB,DF,Spartak Subotic,20,2001,4.5,0,,,,,,,,,0,0,Matches
Miloš Vidović,rs SRB,MF,Radnički Kragujevac,31,1989,24.5,1,,,,,,,,,0,0,Matches
Uroš Vidović,rs SRB,MF,Radnički Kragujevac,27,1994,7.4,0,,,,,,,,,0,0,Matches
Đorđe Vladisavljević,rs SRB,DF,Proleter NS,19,2002,3.2,0,,,,,,,,,0,0,Matches
Nikola Vlajković,rs SRB,DF,Novi Pazar,25,1995,29.8,0,,,,,,,,,0,0,Matches
Jovan Vlalukin,rs SRB,DF,Metalac GM,22,1999,29.9,0,,,,,,,,,0,0,Matches
Matija Vranešević,rs SRB,MF,FK Kolubara,17,2003,0.5,0,,,,,,,,,0,0,Matches
Marko Vučetić,rs SRB,MF,FK Kolubara,35,1986,7.3,1,,,,,,,,,0,0,Matches
Igor Vujačić,me MNE,DF,Partizan,26,1994,29.7,3,,,,,,,,,0,0,Matches
Nikola Vujadinović,me MNE,DF,Radnički Niš,35,1986,26.8,2,,,,,,,,,0,0,Matches
Nikola Vujanac,rs SRB,GK,Novi Pazar,30,1991,22.2,0,,,,,,,,,0,0,Matches
Nikola Vujnović,me MNE,"DF,FW",Voždovac,24,1997,20.1,10,,,,,,,,,1,1,Matches

Miljan Vukadinović,rs SRB,MF,Vojvodina,28,1992,25.2,6,,,,,,,,,0,0,Matches
Vuk Vukadinovic,rs SRB,GK,Radnik Surdulica,19,2002,0.1,0,,,,,,,,,0,0,Matches
Vukadin Vukadinović,rs SRB,MF,Radnički Niš,30,1990,5.0,0,,,,,,,,,0,0,Matches
Aleksa Vukanović,rs SRB,FW,Red Star,29,1992,1.5,0,,,,,,,,,0,0,Matches
Marko Vukasović,me MNE,MF,Proleter NS,30,1990,26.0,2,,,,,,,,,0,0,Matches
Ivan Vukcevic,me MNE,FW,Vojvodina,19,2001,8.6,1,,,,,,,,,0,0,Matches
Stefan Vukić,rs SRB,FW,TSC Bačka Top,26,1995,20.9,11,,,,,,,,,0,0,Matches
Goran Vukliš,ba BIH,GK,Vojvodina,31,1989,3.7,0,,,,,,,,,0,0,Matches
Mbouri Yamkam,cm CMR,DF,Radnički Niš,23,1998,13.6,0,,,,,,,,,0,0,Matches
Saša Zdjelar,rs SRB,MF,Partizan,26,1995,29.4,0,,,,,,,,,0,0,Matches
Đuro Zec,rs SRB,MF,TSC Bačka Top,31,1990,16.9,6,,,,,,,,,1,1,Matches
Miloš Zečević,me MNE,FW,FK Kolubara,22,1999,1.0,0,,,,,,,,,0,0,Matches
Vahid Zimonjić,rs SRB,DF,Novi Pazar,21,2000,20.0,1,,,,,,,,,0,0,Matches
Marko Živković,rs SRB,DF,Partizan,27,1994,17.1,1,,,,,,,,,0,0,Matches
Richairo Živković,cw CUW,FW,Red Star,24,1996,3.4,0,,,,,,,,,0,0,Matches
Viktor Živojinović,rs SRB,FW,Proleter NS,22,1999,7.0,0,,,,,,,,,0,0,Matches
Viktor Živojinović,rs SRB,FW,Radnički Niš,22,1999,1.4,0,,,,,,,,,0,0,Matches
Dejan Zukić,rs SRB,MF,Vojvodina,20,2001,15.4,3,,,,,,,,,2,2,Matches
Filip Zunic,rs SRB,MF,Mladost Lučani,21,2000,2.0,0,,,,,,,,,0,0,Matches
Nemanja Žunić,rs SRB,DF,Mladost Lučani,17,2003,0.0,0,,,,,,,,,0,0,Matches
Ifet Đakovac,rs SRB,MF,TSC Bačka Top,23,1997,23.1,2,,,,,,,,,0,0,Matches
Dejan Đenić,rs SRB,FW,FK Kolubara,35,1986,10.7,3,,,,,,,,,0,0,Matches
Vasilije Đerković,rs SRB,MF,Mladost Lučani,18,2003,0.3,0,,,,,,,,,0,0,Matches
Miloš Đokić,rs SRB,FW,FK Kolubara,29,1991,20.3,0,,,,,,,,,0,0,Matches
Mateja Đorđević,rs SRB,DF,Voždovac,18,2003,1.0,0,,,,,,,,,0,0,Matches

Predrag Đorđević,rs SRB,DF,Radnik Surdulica,31,1990,2.2,0,,,,,,,,,0,0,Matches
Stefan Đorđević,rs SRB,DF,Vojvodina,30,1991,13.4,0,,,,,,,,,0,0,Matches
Uroš Đuranović,me MNE,FW,FK Kolubara,27,1994,29.6,13,,,,,,,,,0,0,Matches
Aleksa Đurasovic,rs SRB,DF,Spartak Subotic,18,2002,13.9,0,,,,,,,,,0,0,Matches
Andrej Đurić,me MNE,MF,Red Star,17,2003,0.1,0,,,,,,,,,0,0,Matches
Stefan Đuric,rs SRB,FW,Radnički Niš,23,1997,0.1,0,,,,,,,,,0,0,Matches
Vasilije Đurić,rs SRB,FW,Metalac GM,23,1998,19.1,3,,,,,,,,,0,0,Matches
Đorđe Đurić,rs SRB,DF,FK Kolubara,29,1991,16.6,0,,,,,,,,,0,0,Matches
Petar Đuričković,rs SRB,MF,Napredak Kruš,30,1991,19.5,1,,,,,,,,,0,0,Matches
Marko Đurišić,rs SRB,MF,Voždovac,24,1997,10.6,0,,,,,,,,,0,0,Matches
