player_id,player,nation,position,club,age,year_of_birth,league,season,90s_played,yellow_cards,red_cards,second_yellow_card,fouls_committed,fouls_drawn,offsides,crosses,interceptions,tackles_won,penalty_kicks_won,penalty_kicks_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,%_of_aerials_won
9089,Pedro Sá,POR,MF,Portimonense,28,1993,Primeira_Liga,2022_2023,8.2,2,1,0,20.0,5.0,0.0,2.0,6.0,3.0,0.0,0.0,0,37.0,14.0,10.0,58.3
9090,Pedro Tiba,POR,MF,Gil Vicente FC,33,1988,Primeira_Liga,2022_2023,13.9,5,0,0,28.0,18.0,0.0,20.0,10.0,9.0,0.0,0.0,0,81.0,5.0,8.0,38.5
9090,Pedro Tiba,POR,MF,Gil Vicente FC,34,1988,Primeira_Liga,2023_2024,16.6,7,0,0,29.0,30.0,0.0,37.0,15.0,35.0,0.0,0.0,1,124.0,5.0,7.0,41.7
9090,Pedro Tiba,POR,MF,Lech Poznań,32,1988,Ekstraklasa,2021_2022,13.5,4,0,0,,,,,,,,,0,,,,
9091,Pedro Trigueira,POR,GK,Tondela,33,1988,Primeira_Liga,2021_2022,28.9,3,0,0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0,35.0,7.0,2.0,77.8
9092,Pedro Álvaro,POR,DF,Estoril,22,2000,Primeira_Liga,2022_2023,28.6,8,0,0,45.0,15.0,1.0,4.0,34.0,12.0,0.0,2.0,0,100.0,57.0,30.0,65.5
9092,Pedro Álvaro,POR,DF,Estoril,23,2000,Primeira_Liga,2023_2024,19.9,6,1,0,28.0,6.0,1.0,2.0,23.0,7.0,0.0,0.0,1,70.0,40.0,40.0,50.0
9093,Pedrão,BRA,DF,Portimonense,24,1997,Primeira_Liga,2021_2022,27.8,8,0,0,45.0,26.0,1.0,0.0,53.0,19.0,0.0,0.0,0,151.0,47.0,28.0,62.7
9093,Pedrão,BRA,DF,Portimonense,25,1997,Primeira_Liga,2022_2023,28.7,12,0,0,41.0,20.0,1.0,12.0,39.0,25.0,1.0,0.0,0,195.0,55.0,16.0,77.5
9093,Pedrão,BRA,DF,Portimonense,26,1997,Primeira_Liga,2023_2024,29.3,8,1,0,36.0,24.0,1.0,10.0,50.0,29.0,0.0,1.0,0,164.0,33.0,28.0,54.1
9094,Peer Koopmeiners,NED,MF,AZ Alkmaar,21,2000,Eredivisie,2021_2022,0.8,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,3.0,2.0,1.0,66.7
9094,Peer Koopmeiners,NED,MF,Almere City,23,2000,Eredivisie,2023_2024,30.8,7,1,0,75.0,18.0,0.0,157.0,41.0,66.0,0.0,0.0,0,285.0,70.0,41.0,63.1
9094,Peer Koopmeiners,NED,MF,Excelsior,22,2000,Eredivisie,2022_2023,16.1,1,0,0,25.0,6.0,0.0,8.0,15.0,27.0,0.0,0.0,0,133.0,24.0,17.0,58.5
9094,Peer Koopmeiners,NED,"MF,FW",AZ Alkmaar,22,2000,Eredivisie,2022_2023,1.1,0,0,0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0,9.0,6.0,4.0,60.0
9095,Peglow,BRA,MF,Radomiak Radom,21,2002,Ekstraklasa,2023_2024,2.6,2,0,0,,,,,,,,,0,,,,
9096,Pejiño,ESP,FW,Las Palmas,27,1996,La_Liga,2023_2024,5.6,1,0,0,6.0,4.0,0.0,31.0,2.0,8.0,0.0,0.0,0,21.0,4.0,2.0,66.7
9097,Pelle Clement,NED,MF,RKC Waalwijk,26,1996,Eredivisie,2022_2023,26.3,1,0,0,29.0,20.0,4.0,36.0,20.0,23.0,0.0,0.0,0,145.0,19.0,20.0,48.7
9097,Pelle Clement,NED,"MF,FW",Sparta R'dam,27,1996,Eredivisie,2023_2024,21.1,4,0,0,18.0,27.0,0.0,69.0,18.0,17.0,1.0,0.0,0,116.0,30.0,29.0,50.8
9097,Pelle Clement,NED,"MF,FW",Zwolle,25,1996,Eredivisie,2021_2022,15.2,2,0,0,13.0,7.0,1.0,64.0,10.0,12.0,0.0,0.0,0,98.0,22.0,23.0,48.9
9098,Pelle Mattsson,DEN,MF,Silkeborg,19,2001,Danish_Superliga,2021_2022,2.2,0,0,0,6.0,0.0,0.0,0.0,5.0,6.0,,,0,,,,
9098,Pelle Mattsson,DEN,MF,Silkeborg,20,2001,Danish_Superliga,2022_2023,11.1,1,0,0,21.0,17.0,1.0,2.0,13.0,14.0,,,0,,,,
9098,Pelle Mattsson,DEN,MF,Silkeborg,21,2001,Danish_Superliga,2023_2024,26.0,6,0,0,43.0,55.0,0.0,10.0,28.0,40.0,,,0,,,,
9099,Pelle van Amersfoort,NED,FW,Heerenveen,27,1996,Eredivisie,2023_2024,23.7,3,0,0,32.0,26.0,9.0,10.0,7.0,6.0,0.0,0.0,0,39.0,98.0,96.0,50.5
9099,Pelle van Amersfoort,NED,"MF,FW",Cracovia,25,1996,Ekstraklasa,2021_2022,30.0,7,0,0,,,,,,,,,0,,,,
9099,Pelle van Amersfoort,NED,"MF,FW",Heerenveen,26,1996,Eredivisie,2022_2023,13.2,1,0,0,16.0,21.0,1.0,8.0,3.0,11.0,1.0,0.0,0,47.0,40.0,41.0,49.4
9100,Pelly Ruddock Mpanzu,COD,MF,Luton Town,30,1993,Premier_League,2023_2024,12.2,1,0,0,9.0,14.0,0.0,11.0,9.0,5.0,0.0,0.0,0,54.0,12.0,19.0,38.7
9101,Pelé,GNB,MF,Famalicão,30,1991,Primeira_Liga,2022_2023,6.8,2,0,0,6.0,6.0,0.0,5.0,4.0,6.0,0.0,0.0,0,50.0,2.0,2.0,50.0
9102,Pep Biel,ESP,FW,FC Copenhagen,25,1996,Danish_Superliga,2022_2023,6.7,0,0,0,6.0,6.0,2.0,57.0,3.0,2.0,,,0,,,,
9102,Pep Biel,ESP,MF,Olympiacos,26,1996,Super_League_Greece,2023_2024,6.4,2,0,0,,,,,,,,,0,,,,
9102,Pep Biel,ESP,"MF,FW",Augsburg,26,1996,Bundesliga,2023_2024,3.2,1,0,0,8.0,0.0,0.0,14.0,2.0,3.0,0.0,0.0,0,19.0,3.0,3.0,50.0
9102,Pep Biel,ESP,"MF,FW",FC Copenhagen,24,1996,Danish_Superliga,2021_2022,28.9,3,0,0,27.0,23.0,3.0,169.0,16.0,21.0,,,0,,,,
9102,Pep Biel,ESP,"MF,FW",Olympiacos,25,1996,Super_League_Greece,2022_2023,24.9,4,1,1,,,,,,,,,0,,,,
9103,Pep Chavarría,ESP,"DF,MF",Rayo Vallecano,25,1998,La_Liga,2023_2024,13.0,6,1,1,8.0,22.0,3.0,70.0,6.0,18.0,0.0,0.0,0,68.0,13.0,10.0,56.5
9103,Pep Chavarría,ESP,"FW,MF",Rayo Vallecano,24,1998,La_Liga,2022_2023,4.1,1,0,0,11.0,4.0,1.0,13.0,2.0,4.0,0.0,0.0,0,27.0,8.0,3.0,72.7
9104,Pepe,POR,DF,Porto,38,1983,Primeira_Liga,2021_2022,19.9,8,1,0,15.0,15.0,3.0,3.0,26.0,14.0,0.0,0.0,0,139.0,33.0,26.0,55.9
9104,Pepe,POR,DF,Porto,39,1983,Primeira_Liga,2022_2023,21.8,4,0,0,11.0,20.0,2.0,2.0,25.0,28.0,0.0,1.0,1,150.0,47.0,27.0,63.5
9104,Pepe,POR,DF,Porto,40,1983,Primeira_Liga,2023_2024,20.9,4,2,0,13.0,20.0,4.0,4.0,19.0,16.0,0.0,1.0,1,132.0,38.0,45.0,45.8
9105,Pepe Reina,ESP,GK,Lazio,38,1982,Serie_A,2021_2022,15.0,3,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7.0,5.0,0.0,100.0
9105,Pepe Reina,ESP,GK,Villarreal,39,1982,La_Liga,2022_2023,22.0,2,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,23.0,3.0,0.0,100.0
9105,Pepe Reina,ESP,GK,Villarreal,40,1982,La_Liga,2023_2024,2.0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,100.0
9106,Pepê,BRA,"MF,DF",Porto,24,1997,Primeira_Liga,2021_2022,15.1,3,0,0,21.0,17.0,2.0,19.0,14.0,11.0,0.0,0.0,0,84.0,10.0,14.0,41.7
9106,Pepê,BRA,"MF,DF",Porto,25,1997,Primeira_Liga,2022_2023,29.4,2,0,0,22.0,69.0,5.0,52.0,44.0,28.0,0.0,1.0,0,197.0,18.0,29.0,38.3
9106,Pepê,BRA,"MF,DF",Porto,26,1997,Primeira_Liga,2023_2024,31.7,4,1,0,24.0,83.0,5.0,29.0,22.0,18.0,1.0,0.0,0,154.0,17.0,23.0,42.5
9107,Pepín,EQG,MF,Monza,25,1996,Serie_A,2022_2023,12.5,4,0,0,19.0,12.0,0.0,11.0,13.0,19.0,0.0,0.0,0,66.0,6.0,7.0,46.2
9107,Pepín,EQG,"MF,FW",Monza,26,1996,Serie_A,2023_2024,2.7,2,0,0,2.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0,15.0,0.0,2.0,0.0
9108,Percy Liza,PER,"FW,MF",Marítimo,22,2000,Primeira_Liga,2022_2023,4.7,1,0,0,9.0,11.0,5.0,1.0,0.0,4.0,1.0,0.0,0,10.0,6.0,14.0,30.0
9109,Pere Milla,ESP,"FW,MF",Elche,29,1992,La_Liga,2022_2023,20.5,7,0,0,19.0,44.0,13.0,14.0,9.0,20.0,1.0,0.0,0,97.0,28.0,33.0,45.9
9109,Pere Milla,ESP,"MF,FW",Elche,28,1992,La_Liga,2021_2022,18.3,4,0,0,17.0,50.0,9.0,13.0,5.0,15.0,0.0,1.0,0,104.0,31.0,43.0,41.9
9110,Pere Pons,ESP,MF,Alavés,28,1993,La_Liga,2021_2022,15.2,2,0,0,25.0,17.0,2.0,8.0,6.0,18.0,0.0,0.0,0,64.0,17.0,33.0,34.0
9111,Periša Pešukić,MNE,MF,Novi Pazar,24,1997,Serbian_SuperLiga,2022_2023,29.6,6,0,0,,,,,,,,,1,,,,
9112,Perr Schuurs,NED,DF,Ajax,21,1999,Eredivisie,2021_2022,11.6,0,0,0,3.0,8.0,1.0,1.0,12.0,9.0,0.0,0.0,0,100.0,25.0,25.0,50.0
9112,Perr Schuurs,NED,DF,Ajax,22,1999,Eredivisie,2022_2023,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4.0,2.0,0.0,100.0
9112,Perr Schuurs,NED,DF,Torino,22,1999,Serie_A,2022_2023,25.8,5,0,0,31.0,3.0,2.0,2.0,28.0,25.0,0.0,1.0,0,177.0,60.0,49.0,55.0
9112,Perr Schuurs,NED,DF,Torino,23,1999,Serie_A,2023_2024,8.6,2,0,0,8.0,1.0,0.0,2.0,9.0,12.0,0.0,1.0,0,49.0,15.0,9.0,62.5
9113,Peru Nolaskoain,ESP,DF,Athletic Club,22,1998,La_Liga,2021_2022,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,
9113,Peru Nolaskoain,ESP,"DF,MF",Athletic Club,24,1998,La_Liga,2023_2024,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,2.0,0.0,100.0
9114,Pervis Estupiñán,ECU,DF,Brighton,24,1998,Premier_League,2022_2023,29.7,4,0,0,42.0,26.0,11.0,101.0,37.0,31.0,1.0,1.0,0,191.0,36.0,28.0,56.3
9114,Pervis Estupiñán,ECU,DF,Brighton,25,1998,Premier_League,2023_2024,13.8,4,0,0,22.0,17.0,5.0,65.0,21.0,13.0,0.0,0.0,1,90.0,12.0,14.0,46.2
9114,Pervis Estupiñán,ECU,DF,Villarreal,23,1998,La_Liga,2021_2022,17.5,3,0,0,24.0,11.0,11.0,73.0,25.0,22.0,0.0,1.0,0,126.0,23.0,19.0,54.8
9115,Petar Andreev,BUL,MF,Loko Plovdiv,18,2004,Bulgarian_First_League,2022_2023,1.7,1,0,0,,,,,,,,,0,,,,
9115,Petar Andreev,BUL,MF,Loko Plovdiv,19,2004,Bulgarian_First_League,2023_2024,5.5,5,0,0,,,,,,,,,0,,,,
9116,Petar Atanasov,BUL,"FW,MF",Tsarsko Selo,30,1990,Bulgarian_First_League,2021_2022,8.1,0,0,0,,,,,,,,,0,,,,
9117,Petar Bojić,SRB,MF,FK Kolubara,29,1991,Serbian_SuperLiga,2021_2022,9.6,4,0,0,,,,,,,,,0,,,,
9117,Petar Bojić,SRB,MF,Mladost Lučani,31,1991,Serbian_SuperLiga,2023_2024,7.5,0,0,0,,,,,,,,,0,,,,
9118,Petar Bosančić,CRO,DF,Cherno More,26,1996,Bulgarian_First_League,2022_2023,22.0,3,0,0,,,,,,,,,0,,,,
9119,Petar Debarliev,BUL,GK,PFC Hebar Pazardzhik,31,1991,Bulgarian_First_League,2022_2023,30.5,3,0,0,,,,,,,,,0,,,,
9119,Petar Debarliev,BUL,GK,PFC Hebar Pazardzhik,32,1991,Bulgarian_First_League,2023_2024,20.0,2,0,0,,,,,,,,,0,,,,
9120,Petar Filipović,GER,DF,LASK,30,1990,Austrian_Bundesliga,2021_2022,13.4,3,0,0,18.0,16.0,0.0,1.0,26.0,14.0,,,0,,,,
9121,Petar Gigić,SRB,FW,Javor Ivanjica,25,1997,Serbian_SuperLiga,2022_2023,29.6,9,0,0,,,,,,,,,0,,,,
9121,Petar Gigić,SRB,FW,Javor Ivanjica,26,1997,Serbian_SuperLiga,2023_2024,10.8,3,0,0,,,,,,,,,0,,,,
9122,Petar Kepov,BUL,MF,Botev Vratsa,20,2002,Bulgarian_First_League,2022_2023,3.4,3,0,0,,,,,,,,,0,,,,
9122,Petar Kepov,BUL,MF,Botev Vratsa,21,2002,Bulgarian_First_League,2023_2024,0.0,0,0,0,,,,,,,,,0,,,,
9123,Petar Kunić,BIH,FW,Napredak Kruš,28,1993,Serbian_SuperLiga,2021_2022,10.4,2,0,0,,,,,,,,,0,,,,
9123,Petar Kunić,BIH,FW,Radnik Surdulica,29,1993,Serbian_SuperLiga,2022_2023,9.3,1,0,0,,,,,,,,,0,,,,
9123,Petar Kunić,BIH,FW,Radnik Surdulica,30,1993,Serbian_SuperLiga,2023_2024,14.1,5,0,0,,,,,,,,,0,,,,
9124,Petar Marinov,BUL,GK,CSKA 1948,23,2000,Bulgarian_First_League,2023_2024,15.0,0,0,0,,,,,,,,,0,,,,
9125,Petar Mićin,SRB,MF,Napredak Kruš,23,1998,Serbian_SuperLiga,2022_2023,10.7,3,0,0,,,,,,,,,0,,,,
9125,Petar Mićin,SRB,MF,Radnički Niš,23,1998,Serbian_SuperLiga,2022_2023,11.6,1,0,0,,,,,,,,,0,,,,
9126,Petar Musa,CRO,FW,Benfica,24,1998,Primeira_Liga,2022_2023,7.4,1,0,0,18.0,10.0,6.0,2.0,7.0,9.0,1.0,0.0,0,21.0,30.0,13.0,69.8
9126,Petar Musa,CRO,FW,Benfica,25,1998,Primeira_Liga,2023_2024,5.8,1,1,0,11.0,9.0,3.0,2.0,0.0,8.0,0.0,0.0,0,19.0,6.0,14.0,30.0
9126,Petar Musa,CRO,FW,Boavista,23,1998,Primeira_Liga,2021_2022,25.7,11,1,1,60.0,33.0,21.0,7.0,4.0,10.0,0.0,0.0,0,54.0,113.0,100.0,53.1
9127,Petar Petrov,BUL,GK,Pirin Blagoevgrad,22,1999,Bulgarian_First_League,2021_2022,10.0,1,0,0,,,,,,,,,0,,,,
9128,Petar Ratkov,SRB,FW,RB Salzburg,19,2003,Austrian_Bundesliga,2023_2024,13.2,1,0,0,12.0,10.0,9.0,7.0,3.0,7.0,,,0,,,,
9128,Petar Ratkov,SRB,FW,TSC Bačka Top,17,2003,Serbian_SuperLiga,2021_2022,17.0,1,0,0,,,,,,,,,0,,,,
9128,Petar Ratkov,SRB,FW,TSC Bačka Top,18,2003,Serbian_SuperLiga,2022_2023,27.1,5,0,0,,,,,,,,,0,,,,
9129,Petar Ristić,SRB,MF,Radnički Niš,21,2000,Serbian_SuperLiga,2021_2022,1.7,0,0,0,,,,,,,,,0,,,,
9130,Petar Stanic,SRB,MF,Red Star,19,2001,Serbian_SuperLiga,2021_2022,4.1,0,0,0,,,,,,,,,0,,,,
9130,Petar Stanic,SRB,MF,Spartak Subotic,20,2001,Serbian_SuperLiga,2022_2023,21.2,6,0,0,,,,,,,,,0,,,,
9130,Petar Stanic,SRB,MF,TSC Bačka Top,21,2001,Serbian_SuperLiga,2023_2024,18.6,4,0,0,,,,,,,,,0,,,,
9131,Petar Stojanović,SVN,DF,Empoli,25,1995,Serie_A,2021_2022,30.4,11,1,1,45.0,22.0,2.0,68.0,27.0,63.0,0.0,2.0,0,203.0,14.0,19.0,42.4
9131,Petar Stojanović,SVN,DF,Empoli,26,1995,Serie_A,2022_2023,17.0,3,0,0,12.0,15.0,0.0,35.0,11.0,22.0,0.0,0.0,0,91.0,4.0,7.0,36.4
9132,Petar Vitanov,BUL,MF,Loko Plovdiv,26,1995,Bulgarian_First_League,2021_2022,20.5,6,0,0,,,,,,,,,0,,,,
9132,Petar Vitanov,BUL,MF,Loko Plovdiv,27,1995,Bulgarian_First_League,2022_2023,15.6,2,0,0,,,,,,,,,0,,,,
9133,Petar Zanev,BUL,DF,Pirin Blagoevgrad,35,1985,Bulgarian_First_League,2021_2022,28.4,5,0,0,,,,,,,,,0,,,,
9133,Petar Zanev,BUL,DF,Pirin Blagoevgrad,36,1985,Bulgarian_First_League,2022_2023,11.5,4,0,0,,,,,,,,,1,,,,
9134,Petar Zovko,BIH,GK,Spezia,19,2002,Serie_A,2021_2022,0.3,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,
9134,Petar Zovko,BIH,GK,Spezia,20,2002,Serie_A,2022_2023,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,
9135,Petar Ćirković,SRB,DF,FK IMT Novi Beograd,23,1999,Serbian_SuperLiga,2023_2024,26.2,4,0,0,,,,,,,,,0,,,,
9135,Petar Ćirković,SRB,DF,Radnički Niš,21,1999,Serbian_SuperLiga,2021_2022,4.3,0,1,0,,,,,,,,,0,,,,
9136,Petar Čuić,CRO,MF,Septemvri Sofia,23,1999,Bulgarian_First_League,2022_2023,10.0,2,0,0,,,,,,,,,0,,,,
9137,Petar Đuričković,SRB,MF,FK Kolubara,31,1991,Serbian_SuperLiga,2022_2023,3.3,2,0,0,,,,,,,,,0,,,,
9137,Petar Đuričković,SRB,MF,Napredak Kruš,30,1991,Serbian_SuperLiga,2021_2022,19.5,10,0,0,,,,,,,,,0,,,,
9137,Petar Đuričković,SRB,MF,Novi Pazar,31,1991,Serbian_SuperLiga,2022_2023,9.6,5,0,0,,,,,,,,,0,,,,
9138,Petar Škuletić,SRB,FW,TSC Bačka Top,31,1990,Serbian_SuperLiga,2021_2022,4.9,0,0,0,,,,,,,,,0,,,,
9139,Peter Ankersen,DEN,DF,FC Copenhagen,30,1990,Danish_Superliga,2021_2022,22.2,3,0,0,8.0,39.0,3.0,103.0,31.0,24.0,,,0,,,,
9139,Peter Ankersen,DEN,DF,FC Copenhagen,31,1990,Danish_Superliga,2022_2023,8.1,2,0,0,2.0,6.0,1.0,38.0,14.0,7.0,,,0,,,,
9139,Peter Ankersen,DEN,"DF,MF",FC Copenhagen,32,1990,Danish_Superliga,2023_2024,12.1,3,0,0,11.0,14.0,0.0,64.0,12.0,13.0,,,0,,,,
9140,Peter Bjur,DEN,MF,AGF,23,2000,Danish_Superliga,2023_2024,0.8,0,0,0,2.0,0.0,0.0,8.0,0.0,1.0,,,0,,,,
9140,Peter Bjur,DEN,MF,Brøndby,21,2000,Danish_Superliga,2021_2022,0.3,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,,,0,,,,
9140,Peter Bjur,DEN,MF,Brøndby,22,2000,Danish_Superliga,2022_2023,1.1,0,0,0,1.0,1.0,0.0,2.0,0.0,2.0,,,0,,,,
9140,Peter Bjur,DEN,"MF,FW",AGF,22,2000,Danish_Superliga,2022_2023,3.2,1,0,0,7.0,6.0,1.0,9.0,0.0,2.0,,,0,,,,
9141,Peter Christiansen,DEN,FW,SønderjyskE,21,1999,Danish_Superliga,2021_2022,11.5,4,0,0,21.0,20.0,5.0,6.0,9.0,12.0,,,0,,,,
9142,Peter Federico,DOM,"MF,DF",Real Madrid,19,2002,La_Liga,2021_2022,0.3,0,0,0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0,1.0,0.0
9142,Peter Federico,DOM,"MF,FW",Valencia,21,2002,La_Liga,2023_2024,7.2,1,0,0,11.0,11.0,1.0,18.0,7.0,3.0,1.0,0.0,0,27.0,10.0,10.0,50.0
9143,Peter Ivanov,BUL,DF,Botev Plovdiv,17,2006,Bulgarian_First_League,2023_2024,0.0,0,0,0,,,,,,,,,0,,,,
9144,Peter Leeuwenburgh,NED,GK,Groningen,27,1994,Eredivisie,2021_2022,34.0,1,0,0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0,65.0,7.0,2.0,77.8
9144,Peter Leeuwenburgh,NED,GK,Groningen,28,1994,Eredivisie,2022_2023,7.5,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,11.0,1.0,1.0,50.0
9145,Peter Makrillos,AUS,MF,Slavia Sofia,25,1995,Bulgarian_First_League,2021_2022,12.6,4,0,0,,,,,,,,,0,,,,
9146,Peter Michorl,AUT,MF,LASK,26,1995,Austrian_Bundesliga,2021_2022,25.3,8,2,2,31.0,23.0,0.0,155.0,25.0,31.0,,,0,,,,
9146,Peter Michorl,AUT,MF,LASK,27,1995,Austrian_Bundesliga,2022_2023,24.3,5,1,0,34.0,37.0,1.0,157.0,27.0,23.0,,,0,,,,
9146,Peter Michorl,AUT,MF,LASK,28,1995,Austrian_Bundesliga,2023_2024,4.5,1,0,0,6.0,9.0,0.0,25.0,7.0,14.0,,,0,,,,
9147,Peter Olayinka,NGA,"FW,MF",Red Star,27,1995,Serbian_SuperLiga,2023_2024,28.1,2,0,0,,,,,,,,,0,,,,
9148,Peter Pekarík,SVK,DF,Hertha BSC,34,1986,Bundesliga,2021_2022,24.8,1,0,0,25.0,18.0,1.0,59.0,29.0,29.0,0.0,0.0,0,133.0,28.0,20.0,58.3
9148,Peter Pekarík,SVK,DF,Hertha BSC,35,1986,Bundesliga,2022_2023,2.3,0,0,0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0,14.0,4.0,5.0,44.4
9149,Peter Pokorny,SVK,MF,Śląsk Wrocław,21,2001,Ekstraklasa,2023_2024,26.2,11,1,1,,,,,,,,,0,,,,
9150,Peter Vindahl Jensen,DEN,GK,AZ Alkmaar,23,1998,Eredivisie,2021_2022,32.0,1,0,0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0,66.0,17.0,0.0,100.0
9150,Peter Vindahl Jensen,DEN,GK,Nordsjælland,23,1998,Danish_Superliga,2021_2022,5.0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,,,0,,,,
9151,Peter Žulj,AUT,MF,Başakşehir,28,1993,Super_Lig,2021_2022,2.1,0,0,0,3.0,4.0,0.0,1.0,1.0,2.0,,,0,,,,
9152,Petko Ganev,BUL,DF,Arda,24,1996,Bulgarian_First_League,2021_2022,8.3,0,0,0,,,,,,,,,0,,,,
9152,Petko Ganev,BUL,DF,Botev Vratsa,25,1996,Bulgarian_First_League,2022_2023,3.0,1,0,0,,,,,,,,,0,,,,
9152,Petko Ganev,BUL,DF,Botev Vratsa,26,1996,Bulgarian_First_League,2023_2024,0.0,0,0,0,,,,,,,,,0,,,,
9153,Petko Hristov,BUL,DF,Spezia,22,1999,Serie_A,2021_2022,13.9,3,0,0,8.0,18.0,0.0,1.0,19.0,10.0,0.0,0.0,0,83.0,37.0,22.0,62.7
9153,Petko Hristov,BUL,DF,Spezia,23,1999,Serie_A,2022_2023,4.1,0,0,0,1.0,4.0,0.0,1.0,4.0,4.0,1.0,0.0,0,21.0,10.0,5.0,66.7
9154,Petko Panayotov,BUL,MF,CSKA Sofia,18,2005,Bulgarian_First_League,2023_2024,0.2,0,0,0,,,,,,,,,0,,,,
9155,Petr Schwarz,CZE,MF,Śląsk Wrocław,30,1991,Ekstraklasa,2022_2023,22.3,6,0,0,,,,,,,,,0,,,,
9155,Petr Schwarz,CZE,MF,Śląsk Wrocław,31,1991,Ekstraklasa,2023_2024,26.5,6,0,0,,,,,,,,,0,,,,
9155,Petr Schwarz,CZE,"MF,FW",Śląsk Wrocław,29,1991,Ekstraklasa,2021_2022,27.0,5,1,1,,,,,,,,,0,,,,
9156,Petros Bagalianis,GRE,DF,Olympiacos,20,2001,Super_League_Greece,2021_2022,1.5,0,0,0,,,,,,,,,0,,,,
9156,Petros Bagalianis,GRE,DF,PAS Giannina,21,2001,Super_League_Greece,2022_2023,5.5,1,0,0,,,,,,,,,0,,,,
9157,Petros Giakoumakis,GRE,"MF,FW",PAS Lamia,30,1992,Super_League_Greece,2022_2023,6.1,0,0,0,,,,,,,,,0,,,,
9158,Petros Mantalos,GRE,MF,AEK Athens,29,1991,Super_League_Greece,2021_2022,21.3,9,0,0,,,,,,,,,0,,,,
9158,Petros Mantalos,GRE,"MF,FW",AEK Athens,30,1991,Super_League_Greece,2022_2023,9.7,5,0,0,,,,,,,,,0,,,,
9158,Petros Mantalos,GRE,"MF,FW",AEK Athens,31,1991,Super_League_Greece,2023_2024,13.4,4,1,0,,,,,,,,,0,,,,
9159,Petteri Forsell,FIN,"FW,MF",Korona Kielce,32,1990,Ekstraklasa,2023_2024,0.8,0,0,0,,,,,,,,,0,,,,
9160,Petur Knudsen,FRO,FW,Lyngby,24,1998,Danish_Superliga,2022_2023,3.7,1,0,0,6.0,2.0,0.0,3.0,2.0,0.0,,,0,,,,
9161,Phil Foden,ENG,FW,Manchester City,21,2000,Premier_League,2021_2022,23.6,1,0,0,15.0,23.0,14.0,132.0,11.0,8.0,0.0,0.0,0,83.0,5.0,27.0,15.6
9161,Phil Foden,ENG,FW,Manchester City,22,2000,Premier_League,2022_2023,20.5,1,0,0,10.0,29.0,6.0,91.0,5.0,10.0,1.0,0.0,0,91.0,19.0,26.0,42.2
9161,Phil Foden,ENG,"FW,MF",Manchester City,23,2000,Premier_League,2023_2024,31.7,2,0,0,14.0,60.0,5.0,89.0,13.0,20.0,0.0,1.0,0,127.0,6.0,17.0,26.1
9162,Phil Jones,ENG,DF,Manchester Utd,29,1992,Premier_League,2021_2022,1.8,0,0,0,0.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0,9.0,2.0,0.0,100.0
9163,Philip Awuku,TOG,DF,Yeni Mal'spor,21,2000,Super_Lig,2021_2022,11.1,3,0,0,15.0,14.0,0.0,0.0,14.0,9.0,,,0,,,,
9164,Philip Billing,DEN,MF,Bournemouth,27,1996,Premier_League,2023_2024,15.5,3,1,0,19.0,12.0,0.0,29.0,20.0,16.0,0.0,0.0,0,76.0,36.0,24.0,60.0
9164,Philip Billing,DEN,"MF,FW",Bournemouth,26,1996,Premier_League,2022_2023,30.7,5,0,0,30.0,35.0,3.0,38.0,31.0,36.0,0.0,0.0,0,146.0,52.0,35.0,59.8
9165,Philip Rejnhold,DEN,"DF,MF",Hvidovre IF,27,1996,Danish_Superliga,2023_2024,4.9,3,0,0,5.0,0.0,0.0,7.0,9.0,10.0,,,0,,,,
9166,Philip Zinckernagel,DEN,"FW,MF",Club Brugge,28,1994,Belgian_Pro_League,2023_2024,16.8,2,0,0,29.0,21.0,4.0,86.0,6.0,19.0,1.0,0.0,0,68.0,9.0,19.0,32.1
