player_id,player,nation,position,club,age,year_of_birth,max_market_value,league,season
157,Adis Jasic,AUT,MF,Wolfsberger AC,20,2003,-1,Austrian_Bundesliga,2023_2024
158,Admir Bajrovic,SWE,FW,Panserraikos,27,1995,-1,Super_League_Greece,2023_2024
159,Admir Mehmedi,SUI,DF,Wolfsburg,30,1991,-1,Bundesliga,2021_2022
159,Admir Mehmedi,SUI,MF,Antalyaspor,30,1991,-1,Super_Lig,2021_2022
159,Admir Mehmedi,SUI,MF,Antalyaspor,31,1991,-1,Super_Lig,2022_2023
160,Adnan Islamović,SRB,DF,Novi Pazar,27,1994,-1,Serbian_SuperLiga,2021_2022
161,Adnan Januzaj,BEL,FW,Sevilla,27,1995,-1,La_Liga,2022_2023
161,Adnan Januzaj,BEL,"FW,MF",Real Sociedad,26,1995,-1,La_Liga,2021_2022
161,Adnan Januzaj,BEL,"FW,MF",Sevilla,28,1995,-1,La_Liga,2023_2024
161,Adnan Januzaj,BEL,"MF,FW",Başakşehir,27,1995,-1,Super_Lig,2022_2023
162,Adnan Kovačević,BIH,DF,RKS Raków,29,1993,-1,Ekstraklasa,2023_2024
163,Adnan Ugur,BEL,MF,Fatih Karagümrük,20,2001,-1,Super_Lig,2021_2022
163,Adnan Ugur,BEL,MF,Fatih Karagümrük,21,2001,-1,Super_Lig,2022_2023
163,Adnan Ugur,BEL,MF,Fatih Karagümrük,22,2001,-1,Super_Lig,2023_2024
164,Ado Onaiwu,JPN,FW,Toulouse,26,1995,-1,Ligue_1,2022_2023
165,Adolfo Gaich,ARG,FW,Hellas Verona,23,1999,-1,Serie_A,2022_2023
165,Adolfo Gaich,ARG,FW,Rizespor,24,1999,-1,Super_Lig,2023_2024
166,Adri Bosch,ESP,DF,Granada,22,2001,-1,La_Liga,2023_2024
167,Adri Embarba,ESP,FW,Espanyol,30,1992,-1,La_Liga,2022_2023
167,Adri Embarba,ESP,"FW,MF",Almería,30,1992,-1,La_Liga,2022_2023
167,Adri Embarba,ESP,"FW,MF",Almería,31,1992,-1,La_Liga,2023_2024
167,Adri Embarba,ESP,"FW,MF",Espanyol,29,1992,-1,La_Liga,2021_2022
168,Adrian Beck,GER,"MF,FW",Heidenheim,26,1997,-1,Bundesliga,2023_2024
169,Adrian Blake,ENG,"FW,MF",Utrecht,18,2005,-1,Eredivisie,2023_2024
170,Adrian Bukowski,POL,MF,Śląsk Wrocław,18,2003,-1,Ekstraklasa,2021_2022
170,Adrian Bukowski,POL,MF,Śląsk Wrocław,19,2003,-1,Ekstraklasa,2022_2023
171,Adrian Cierpka,POL,MF,Górnik Łęczna,26,1995,-1,Ekstraklasa,2021_2022
172,Adrian Danek,POL,DF,Korona Kielce,27,1994,-1,Ekstraklasa,2022_2023
173,Adrian Dziedzic,POL,MF,Górnik Zabrze,18,2003,-1,Ekstraklasa,2021_2022
174,Adrian Fein,GER,MF,Excelsior,23,1999,-1,Eredivisie,2022_2023
174,Adrian Fein,GER,MF,Greuther Fürth,22,1999,-1,Bundesliga,2021_2022
175,Adrian Grbić,AUT,FW,Lorient,26,1996,-1,Ligue_1,2023_2024
175,Adrian Grbić,AUT,"FW,MF",Lorient,24,1996,-1,Ligue_1,2021_2022
175,Adrian Grbić,AUT,"FW,MF",Vitesse,24,1996,-1,Eredivisie,2021_2022
175,Adrian Grbić,AUT,"MF,FW",Lorient,25,1996,-1,Ligue_1,2022_2023
176,Adrian Gryszkiewicz,POL,DF,Górnik Zabrze,21,1999,-1,Ekstraklasa,2021_2022
177,Adrian Kappenberger,DEN,GK,Hvidovre IF,26,1996,-1,Danish_Superliga,2023_2024
178,Adrian Kostrzewski,POL,GK,Górnik Łęczna,22,1998,-1,Ekstraklasa,2021_2022
179,Adrian Lis,POL,GK,Warta Poznań,29,1992,-1,Ekstraklasa,2021_2022
179,Adrian Lis,POL,GK,Warta Poznań,30,1992,-1,Ekstraklasa,2022_2023
179,Adrian Lis,POL,GK,Warta Poznań,31,1992,-1,Ekstraklasa,2023_2024
180,Adrian Mazilu,ROU,FW,Vitesse,17,2005,-1,Eredivisie,2023_2024
181,Adrian Małachowski,POL,MF,Łódzki KS,25,1998,-1,Ekstraklasa,2023_2024
182,Adrian Petre,ROU,FW,Levadiakos,24,1998,-1,Super_League_Greece,2022_2023
183,Adrian Przyborek,POL,FW,Pogoń Szczecin,15,2007,-1,Ekstraklasa,2022_2023
183,Adrian Przyborek,POL,MF,Pogoń Szczecin,16,2007,-1,Ekstraklasa,2023_2024
184,Adrian Szczutowski,POL,FW,Stal Mielec,20,2000,-1,Ekstraklasa,2021_2022
185,Adrian Szöke,HUN,FW,TSC Bačka Top,24,1998,-1,Serbian_SuperLiga,2022_2023
185,Adrian Szöke,HUN,"FW,MF",Heracles Almelo,23,1998,-1,Eredivisie,2021_2022
186,Adrian Łyszczarz,POL,FW,Śląsk Wrocław,21,1999,-1,Ekstraklasa,2021_2022
186,Adrian Łyszczarz,POL,MF,Śląsk Wrocław,22,1999,-1,Ekstraklasa,2022_2023
187,Adrian Šemper,CRO,GK,Genoa,23,1998,-1,Serie_A,2021_2022
188,Adriano,BRA,"MF,DF",Santa Clara,22,1999,-1,Primeira_Liga,2022_2023
189,Adriano Bertaccini,BEL,"MF,FW",Sint-Truiden,22,2000,-1,Belgian_Pro_League,2023_2024
190,Adriel,BRA,"DF,MF",SC Austria Lustenau,25,1997,-1,Austrian_Bundesliga,2022_2023
191,Adriel Loua,CIV,MF,Lech Poznań,25,1996,-1,Ekstraklasa,2021_2022
191,Adriel Loua,CIV,MF,Lech Poznań,26,1996,-1,Ekstraklasa,2022_2023
191,Adriel Loua,CIV,MF,Lech Poznań,27,1996,-1,Ekstraklasa,2023_2024
192,Adrien Bongiovanni,BEL,MF,Charleroi,22,1999,-1,Belgian_Pro_League,2022_2023
193,Adrien Hunou,FRA,"MF,FW",Angers,28,1994,-1,Ligue_1,2022_2023
194,Adrien Lebeau,FRA,"MF,FW",Brest,24,1999,-1,Ligue_1,2023_2024
195,Adrien Louveau,FRA,"MF,DF",Łódzki KS,23,2000,-1,Ekstraklasa,2023_2024
196,Adrien Rabiot,FRA,MF,Juventus,26,1995,-1,Serie_A,2021_2022
196,Adrien Rabiot,FRA,MF,Juventus,27,1995,-1,Serie_A,2022_2023
196,Adrien Rabiot,FRA,MF,Juventus,28,1995,-1,Serie_A,2023_2024
197,Adrien Regattin,MAR,"MF,FW",Volos NFC,29,1991,-1,Super_League_Greece,2021_2022
198,Adrien Silva,POR,MF,Rio Ave,34,1989,-1,Primeira_Liga,2023_2024
198,Adrien Silva,POR,MF,Sampdoria,32,1989,-1,Serie_A,2021_2022
199,Adrien Tameze,CMR,"DF,MF",Torino,29,1994,-1,Serie_A,2023_2024
199,Adrien Tameze,CMR,MF,Hellas Verona,28,1994,-1,Serie_A,2022_2023
199,Adrien Tameze,CMR,"MF,DF",Hellas Verona,27,1994,-1,Serie_A,2021_2022
200,Adrien Thomasson,FRA,MF,Lens,29,1993,-1,Ligue_1,2023_2024
200,Adrien Thomasson,FRA,MF,Strasbourg,27,1993,-1,Ligue_1,2021_2022
200,Adrien Thomasson,FRA,MF,Strasbourg,28,1993,-1,Ligue_1,2022_2023
200,Adrien Thomasson,FRA,"MF,FW",Lens,28,1993,-1,Ligue_1,2022_2023
201,Adrien Trebel,FRA,MF,Anderlecht,31,1991,-1,Belgian_Pro_League,2022_2023
201,Adrien Trebel,FRA,"MF,DF",Charleroi,32,1991,-1,Belgian_Pro_League,2023_2024
202,Adrien Truffert,FRA,DF,Rennes,19,2001,-1,Ligue_1,2021_2022
202,Adrien Truffert,FRA,DF,Rennes,20,2001,-1,Ligue_1,2022_2023
202,Adrien Truffert,FRA,DF,Rennes,21,2001,-1,Ligue_1,2023_2024
203,Adrià Altimira,ESP,"DF,MF",Villarreal,22,2001,-1,La_Liga,2023_2024
204,Adrià Pedrosa,ESP,DF,Espanyol,23,1998,-1,La_Liga,2021_2022
204,Adrià Pedrosa,ESP,DF,Sevilla,25,1998,-1,La_Liga,2023_2024
204,Adrià Pedrosa,ESP,"DF,MF",Espanyol,24,1998,-1,La_Liga,2022_2023
205,Adrián Butzke,ESP,FW,Granada,22,1999,-1,La_Liga,2021_2022
205,Adrián Butzke,ESP,FW,Paços,22,1999,-1,Primeira_Liga,2021_2022
205,Adrián Butzke,ESP,FW,Paços,23,1999,-1,Primeira_Liga,2022_2023
205,Adrián Butzke,ESP,FW,Vitória,24,1999,-1,Primeira_Liga,2023_2024
206,Adrián Chovan,SVK,GK,Panserraikos,27,1995,-1,Super_League_Greece,2023_2024
207,Adrián Colombino,URU,MF,Panserraikos,29,1993,-1,Super_League_Greece,2023_2024
208,Adrián Dalmau,ESP,FW,Korona Kielce,29,1994,-1,Ekstraklasa,2023_2024
208,Adrián Dalmau,ESP,FW,Sparta R'dam,27,1994,-1,Eredivisie,2021_2022
208,Adrián Dalmau,ESP,FW,Utrecht,27,1994,-1,Eredivisie,2021_2022
209,Adrián Diéguez,ESP,DF,Jagiellonia,27,1996,-1,Ekstraklasa,2023_2024
210,Adrián Kaprálik,SVK,"MF,FW",Górnik Zabrze,21,2002,-1,Ekstraklasa,2023_2024
211,Adrián Marín,ESP,DF,Braga,26,1997,-1,Primeira_Liga,2023_2024
211,Adrián Marín,ESP,DF,Gil Vicente FC,25,1997,-1,Primeira_Liga,2022_2023
211,Adrián Marín,ESP,"DF,MF",Famalicão,24,1997,-1,Primeira_Liga,2021_2022
212,Adrián Riera,ESP,MF,Asteras Tripoli,25,1996,-1,Super_League_Greece,2021_2022
212,Adrián Riera,ESP,MF,OFI Crete,27,1996,-1,Super_League_Greece,2023_2024
212,Adrián Riera,ESP,"MF,FW",Asteras Tripoli,26,1996,-1,Super_League_Greece,2022_2023
213,Adryelson,BRA,"DF,FW",Lyon,25,1998,-1,Ligue_1,2023_2024
214,Adson,BRA,"MF,FW",Nantes,22,2000,-1,Ligue_1,2023_2024
215,Adu Ares,ESP,FW,Athletic Club,21,2001,-1,La_Liga,2023_2024
215,Adu Ares,ESP,"FW,MF",Athletic Club,20,2001,-1,La_Liga,2022_2023
216,Adílio Santos,BRA,FW,Arouca,28,1993,-1,Primeira_Liga,2021_2022
217,Aeron Zinga,FRA,DF,CSKA 1948,23,2000,-1,Bulgarian_First_League,2023_2024
218,Afeez Nosiru,NGA,MF,Panetolikos,24,1998,-1,Super_League_Greece,2022_2023
219,Afimico Pululu,FRA,FW,Jagiellonia,24,1999,-1,Ekstraklasa,2023_2024
219,Afimico Pululu,FRA,"FW,MF",Greuther Fürth,22,1999,-1,Bundesliga,2021_2022
220,Afonso Bastardo,POR,"FW,DF",Gil Vicente FC,18,2005,-1,Primeira_Liga,2023_2024
220,Afonso Bastardo,POR,MF,Sporting CP,18,2005,-1,Primeira_Liga,2023_2024
221,Afonso Rodrigues,POR,"FW,MF",Famalicão,20,2002,-1,Primeira_Liga,2023_2024
222,Afonso Sousa,POR,MF,Lech Poznań,22,2000,-1,Ekstraklasa,2022_2023
222,Afonso Sousa,POR,"MF,FW",B-SAD,21,2000,-1,Primeira_Liga,2021_2022
222,Afonso Sousa,POR,"MF,FW",Lech Poznań,23,2000,-1,Ekstraklasa,2023_2024
223,Afonso Taira,POR,MF,B-SAD,29,1992,-1,Primeira_Liga,2021_2022
223,Afonso Taira,POR,MF,Casa Pia,30,1992,-1,Primeira_Liga,2022_2023
224,Afonso freitas,POR,"DF,MF",Vitória,22,2000,-1,Primeira_Liga,2022_2023
224,Afonso freitas,POR,"DF,MF",Vitória,23,2000,-1,Primeira_Liga,2023_2024
225,Agon Mucolli,DEN,FW,Odense,23,1998,-1,Danish_Superliga,2022_2023
226,Aguibou Camara,GUI,MF,Atromitos,21,2001,-1,Super_League_Greece,2022_2023
226,Aguibou Camara,GUI,MF,Olympiacos,20,2001,-1,Super_League_Greece,2021_2022
226,Aguibou Camara,GUI,MF,Olympiacos,21,2001,-1,Super_League_Greece,2022_2023
226,Aguibou Camara,GUI,"MF,FW",Atromitos,22,2001,-1,Super_League_Greece,2023_2024
227,Agustín Marchesín,ARG,GK,Celta Vigo,34,1988,-1,La_Liga,2022_2023
227,Agustín Marchesín,ARG,GK,Porto,33,1988,-1,Primeira_Liga,2021_2022
228,Agustín Martegani,ARG,MF,Salernitana,23,2000,-1,Serie_A,2023_2024
229,Agustín Rogel,URU,DF,Hertha BSC,24,1997,-1,Bundesliga,2022_2023
230,Agustín Álvarez Martínez,URU,"FW,MF",Sassuolo,21,2001,-1,Serie_A,2022_2023
231,Agyemang Diawusie,GER,"FW,MF",Ried,24,1998,-1,Austrian_Bundesliga,2022_2023
232,Ahmad Mendes Moreira,GUI,"FW,MF",PAS Giannina,26,1995,-1,Super_League_Greece,2021_2022
232,Ahmad Mendes Moreira,GUI,"FW,MF",PAS Giannina,27,1995,-1,Super_League_Greece,2022_2023
233,Ahmed Abdullahi,NGA,FW,Gent,19,2004,-1,Belgian_Pro_League,2023_2024
234,Ahmed Ahmedov,BUL,FW,CSKA Sofia,26,1995,-1,Bulgarian_First_League,2021_2022
234,Ahmed Ahmedov,BUL,FW,Slavia Sofia,27,1995,-1,Bulgarian_First_League,2022_2023
235,Ahmed El Messaoudi,MAR,"FW,MF",Groningen,25,1995,-1,Eredivisie,2021_2022
235,Ahmed El Messaoudi,MAR,MF,Gaziantep FK,25,1995,-1,Super_Lig,2021_2022
235,Ahmed El Messaoudi,MAR,"MF,FW",Emmen,26,1995,-1,Eredivisie,2022_2023
236,Ahmed Ildiz,TUR,MF,Alanyaspor,24,1996,-1,Super_Lig,2021_2022
237,Ahmed Iljazovski,MKD,"DF,MF",Hvidovre IF,26,1997,-1,Danish_Superliga,2023_2024
238,Ahmed Kutucu,TUR,"FW,MF",Başakşehir,21,2000,-1,Super_Lig,2021_2022
239,Ahmed Musa,NGA,FW,Sivasspor,30,1992,-1,Super_Lig,2023_2024
239,Ahmed Musa,NGA,"FW,MF",Sivasspor,29,1992,-1,Super_Lig,2022_2023
239,Ahmed Musa,NGA,MF,Fatih Karagümrük,29,1992,-1,Super_Lig,2022_2023
239,Ahmed Musa,NGA,"MF,FW",Fatih Karagümrük,28,1992,-1,Super_Lig,2021_2022
240,Ahmed Touba,ALG,DF,Başakşehir,24,1998,-1,Super_Lig,2022_2023
240,Ahmed Touba,ALG,DF,Başakşehir,25,1998,-1,Super_Lig,2023_2024
240,Ahmed Touba,ALG,DF,Lecce,25,1998,-1,Serie_A,2023_2024
240,Ahmed Touba,ALG,DF,RKC Waalwijk,23,1998,-1,Eredivisie,2021_2022
241,Ahmed Yasser Rayan,EGY,"FW,MF",Altay,23,1998,-1,Super_Lig,2021_2022
242,Ahmet Engin,GER,MF,Kasımpaşa,24,1996,-1,Super_Lig,2021_2022
242,Ahmet Engin,GER,MF,Kasımpaşa,25,1996,-1,Super_Lig,2022_2023
242,Ahmet Engin,GER,MF,Volos NFC,26,1996,-1,Super_League_Greece,2023_2024
243,Ahmet Gülay,TUR,DF,Alanyaspor,18,2003,-1,Super_Lig,2021_2022
243,Ahmet Gülay,TUR,DF,Alanyaspor,19,2003,-1,Super_Lig,2022_2023
244,Ahmet Oğuz,TUR,DF,Konyaspor,29,1993,-1,Super_Lig,2022_2023
244,Ahmet Oğuz,TUR,DF,Konyaspor,30,1993,-1,Super_Lig,2023_2024
244,Ahmet Oğuz,TUR,DF,Sivasspor,28,1993,-1,Super_Lig,2021_2022
245,Ahmet Yılmaz Çalık,TUR,DF,Konyaspor,27,1994,-1,Super_Lig,2021_2022
246,Ahmet Şen,TUR,GK,Fatih Karagümrük,23,1999,-1,Super_Lig,2022_2023
246,Ahmet Şen,TUR,GK,Gaziantep FK,24,1999,-1,Super_Lig,2023_2024
247,Ahmetcan Kaplan,TUR,DF,Ajax,20,2003,-1,Eredivisie,2023_2024
247,Ahmetcan Kaplan,TUR,DF,Trabzonspor,18,2003,-1,Super_Lig,2021_2022
248,Aias Aosman,SYR,MF,Pendikspor,28,1994,-1,Super_Lig,2023_2024
248,Aias Aosman,SYR,"MF,FW",Ionikos,26,1994,-1,Super_League_Greece,2021_2022
248,Aias Aosman,SYR,"MF,FW",Ionikos,27,1994,-1,Super_League_Greece,2022_2023
249,Aiden O'Neill,AUS,MF,Standard Liège,25,1998,-1,Belgian_Pro_League,2023_2024
250,Aiham Ousou,SYR,DF,Cádiz,23,2000,-1,La_Liga,2023_2024
251,Aihen Muñoz,ESP,DF,Real Sociedad,23,1997,-1,La_Liga,2021_2022
251,Aihen Muñoz,ESP,DF,Real Sociedad,24,1997,-1,La_Liga,2022_2023
251,Aihen Muñoz,ESP,DF,Real Sociedad,25,1997,-1,La_Liga,2023_2024
252,Aimar Oroz,ESP,MF,Osasuna,21,2001,-1,La_Liga,2023_2024
252,Aimar Oroz,ESP,"MF,FW",Osasuna,20,2001,-1,La_Liga,2022_2023
253,Aimar Sher,SWE,MF,Spezia,18,2002,-1,Serie_A,2021_2022
253,Aimar Sher,SWE,"MF,FW",Groningen,19,2002,-1,Eredivisie,2022_2023
254,Aimen Moueffek,FRA,MF,Saint-Étienne,20,2001,-1,Ligue_1,2021_2022
255,Aingeru Olabarrieta,ESP,FW,Athletic Club,17,2005,-1,La_Liga,2023_2024
256,Ainsley Maitland-Niles,ENG,DF,Roma,23,1997,-1,Serie_A,2021_2022
256,Ainsley Maitland-Niles,ENG,"DF,MF",Lyon,25,1997,-1,Ligue_1,2023_2024
256,Ainsley Maitland-Niles,ENG,"DF,MF",Southampton,24,1997,-1,Premier_League,2022_2023
256,Ainsley Maitland-Niles,ENG,MF,Arsenal,23,1997,-1,Premier_League,2021_2022
257,Aitor Cantalapiedra,ESP,"FW,MF",Panathinaikos,25,1996,-1,Super_League_Greece,2021_2022
257,Aitor Cantalapiedra,ESP,"FW,MF",Panathinaikos,26,1996,-1,Super_League_Greece,2022_2023
257,Aitor Cantalapiedra,ESP,"MF,FW",Panathinaikos,27,1996,-1,Super_League_Greece,2023_2024
258,Aitor Fernández,ESP,GK,Levante,30,1991,-1,La_Liga,2021_2022
258,Aitor Fernández,ESP,GK,Osasuna,31,1991,-1,La_Liga,2022_2023
258,Aitor Fernández,ESP,GK,Osasuna,32,1991,-1,La_Liga,2023_2024
259,Aitor Paredes,ESP,DF,Athletic Club,22,2000,-1,La_Liga,2022_2023
259,Aitor Paredes,ESP,DF,Athletic Club,23,2000,-1,La_Liga,2023_2024
260,Aitor Ruibal,ESP,"DF,FW",Betis,26,1996,-1,La_Liga,2022_2023
260,Aitor Ruibal,ESP,"DF,FW",Betis,27,1996,-1,La_Liga,2023_2024
260,Aitor Ruibal,ESP,"FW,DF",Betis,25,1996,-1,La_Liga,2021_2022
261,Ajdin Hrustic,AUS,MF,Eint Frankfurt,25,1996,-1,Bundesliga,2021_2022
261,Ajdin Hrustic,AUS,MF,Hellas Verona,26,1996,-1,Serie_A,2022_2023
261,Ajdin Hrustic,AUS,"MF,FW",Heracles Almelo,27,1996,-1,Eredivisie,2023_2024
262,Akim Zedadka,ALG,DF,Auxerre,27,1995,-1,Ligue_1,2022_2023
262,Akim Zedadka,ALG,DF,Clermont Foot,26,1995,-1,Ligue_1,2021_2022
262,Akim Zedadka,ALG,"DF,MF",Lille,27,1995,-1,Ligue_1,2022_2023
263,Akinkunmi Amoo,NGA,FW,FC Copenhagen,20,2002,-1,Danish_Superliga,2022_2023
263,Akinkunmi Amoo,NGA,MF,FC Copenhagen,19,2002,-1,Danish_Superliga,2021_2022
264,Akor Adams,NGA,FW,Montpellier,23,2000,-1,Ligue_1,2023_2024
265,Aksel Velev,BUL,FW,Loko Plovdiv,15,2007,-1,Bulgarian_First_League,2022_2023
266,Alaa Bellaarouch,MAR,GK,Strasbourg,21,2002,-1,Ligue_1,2023_2024
267,Alaaddin Okumuş,TUR,DF,Sivasspor,26,1995,-1,Super_Lig,2022_2023
267,Alaaddin Okumuş,TUR,DF,Sivasspor,27,1995,-1,Super_Lig,2023_2024
268,Alaixys Romao,TOG,"DF,MF",Ionikos,37,1984,-1,Super_League_Greece,2021_2022
268,Alaixys Romao,TOG,"DF,MF",Ionikos,38,1984,-1,Super_League_Greece,2022_2023
269,Alan,BRA,MF,Moreirense,23,2000,-1,Primeira_Liga,2023_2024
270,Alan Czerwiński,POL,DF,Lech Poznań,28,1993,-1,Ekstraklasa,2021_2022
270,Alan Czerwiński,POL,DF,Lech Poznań,29,1993,-1,Ekstraklasa,2022_2023
270,Alan Czerwiński,POL,"DF,MF",Lech Poznań,30,1993,-1,Ekstraklasa,2023_2024
271,Alan Dias,BRA,DF,Lokomotiv Sofia,23,1998,-1,Bulgarian_First_League,2022_2023
271,Alan Dias,BRA,DF,Lokomotiv Sofia,24,1998,-1,Bulgarian_First_League,2023_2024
272,Alan Do Marcolino,GAB,FW,Rennes,20,2002,-1,Ligue_1,2022_2023
273,Alan Dzagoev,RUS,MF,PAS Lamia,33,1990,-1,Super_League_Greece,2023_2024
274,Alan Matturro,URU,DF,Genoa,18,2004,-1,Serie_A,2023_2024
275,Alan Minda,ECU,"FW,MF",Cercle Brugge,20,2003,-1,Belgian_Pro_League,2023_2024
276,Alan Ruiz,ARG,MF,Arouca,27,1993,-1,Primeira_Liga,2021_2022
276,Alan Ruiz,ARG,MF,Arouca,28,1993,-1,Primeira_Liga,2022_2023
277,Alan Rybak,POL,FW,Jagiellonia,16,2006,-1,Ekstraklasa,2023_2024
278,Alan Uryga,POL,DF,Wisła Kraków,27,1994,-1,Ekstraklasa,2021_2022
279,Alan Varela,ARG,MF,Porto,22,2001,-1,Primeira_Liga,2023_2024
280,Alan Virginius,FRA,FW,Clermont Foot,20,2003,-1,Ligue_1,2023_2024
280,Alan Virginius,FRA,FW,Lille,19,2003,-1,Ligue_1,2022_2023
280,Alan Virginius,FRA,FW,Lille,20,2003,-1,Ligue_1,2023_2024
281,Alasana Manneh,GAM,MF,Górnik Zabrze,23,1998,-1,Ekstraklasa,2021_2022
281,Alasana Manneh,GAM,MF,Górnik Zabrze,24,1998,-1,Ekstraklasa,2022_2023
281,Alasana Manneh,GAM,MF,Odense,24,1998,-1,Danish_Superliga,2022_2023
281,Alasana Manneh,GAM,MF,Odense,25,1998,-1,Danish_Superliga,2023_2024
282,Alassana Jatta,GAM,FW,Viborg,22,1999,-1,Danish_Superliga,2021_2022
282,Alassana Jatta,GAM,FW,Viborg,23,1999,-1,Danish_Superliga,2022_2023
282,Alassana Jatta,GAM,FW,Viborg,24,1999,-1,Danish_Superliga,2023_2024
283,Alassane Ndao,SEN,MF,Antalyaspor,24,1996,-1,Super_Lig,2021_2022
283,Alassane Ndao,SEN,MF,Antalyaspor,25,1996,-1,Super_Lig,2022_2023
283,Alassane Ndao,SEN,MF,Konyaspor,26,1996,-1,Super_Lig,2023_2024
283,Alassane Ndao,SEN,"MF,FW",İstanbulspor,26,1996,-1,Super_Lig,2023_2024
284,Alassane Pléa,FRA,FW,Gladbach,29,1993,-1,Bundesliga,2022_2023
284,Alassane Pléa,FRA,"FW,MF",Gladbach,30,1993,-1,Bundesliga,2023_2024
284,Alassane Pléa,FRA,"MF,FW",Gladbach,28,1993,-1,Bundesliga,2021_2022
285,Alassane Sidibe,CIV,MF,Atalanta,19,2002,-1,Serie_A,2021_2022
286,Alban Lafont,FRA,GK,Nantes,22,1999,-1,Ligue_1,2021_2022
286,Alban Lafont,FRA,GK,Nantes,23,1999,20000000,Ligue_1,2022_2023
286,Alban Lafont,FRA,GK,Nantes,24,1999,-1,Ligue_1,2023_2024
287,Albert Ejupi,SWE,"MF,DF",Hartberg,29,1992,-1,Austrian_Bundesliga,2022_2023
288,Albert Grønbaek,DEN,MF,AGF,21,2001,-1,Danish_Superliga,2022_2023
288,Albert Grønbaek,DEN,"MF,FW",AGF,20,2001,-1,Danish_Superliga,2021_2022
289,Albert Guðmundsson,ISL,FW,AZ Alkmaar,24,1997,-1,Eredivisie,2021_2022
289,Albert Guðmundsson,ISL,"FW,MF",Genoa,24,1997,-1,Serie_A,2021_2022
289,Albert Guðmundsson,ISL,"FW,MF",Genoa,26,1997,-1,Serie_A,2023_2024
290,Albert Lottin,FRA,MF,Utrecht,20,2001,-1,Eredivisie,2022_2023
291,Albert Posiadala,POL,GK,Radomiak Radom,19,2003,-1,Ekstraklasa,2022_2023
291,Albert Posiadala,POL,GK,Radomiak Radom,20,2003,-1,Ekstraklasa,2023_2024
292,Albert Sambi Lokonga,BEL,MF,Arsenal,21,1999,-1,Premier_League,2021_2022
292,Albert Sambi Lokonga,BEL,MF,Arsenal,22,1999,-1,Premier_League,2022_2023
292,Albert Sambi Lokonga,BEL,MF,Crystal Palace,22,1999,-1,Premier_League,2022_2023
292,Albert Sambi Lokonga,BEL,MF,Luton Town,23,1999,-1,Premier_League,2023_2024
293,Alberth Elis,HON,"FW,MF",Bordeaux,25,1996,-1,Ligue_1,2021_2022
293,Alberth Elis,HON,"MF,FW",Brest,26,1996,-1,Ligue_1,2022_2023
294,Alberto Basso,ITA,MF,Cremonese,18,2004,-1,Serie_A,2022_2023
295,Alberto Botía,ESP,DF,AO Kifisia,34,1989,-1,Super_League_Greece,2023_2024
296,Alberto Brignoli,ITA,GK,Panathinaikos,29,1991,-1,Super_League_Greece,2021_2022
296,Alberto Brignoli,ITA,GK,Panathinaikos,30,1991,-1,Super_League_Greece,2022_2023
296,Alberto Brignoli,ITA,GK,Panathinaikos,31,1991,-1,Super_League_Greece,2023_2024
297,Alberto Bueno,ESP,MF,Ionikos,33,1988,-1,Super_League_Greece,2021_2022
298,Alberto Cerri,ITA,FW,Empoli,27,1996,-1,Serie_A,2023_2024
299,Alberto Dadie,ESP,MF,Real Sociedad,21,2002,-1,La_Liga,2023_2024
300,Alberto Del Moral,ESP,MF,Villarreal,22,2000,-1,La_Liga,2022_2023
301,Alberto Dossena,ITA,DF,Cagliari,24,1998,-1,Serie_A,2023_2024
302,Alberto Grassi,ITA,MF,Cagliari,26,1995,-1,Serie_A,2021_2022
302,Alberto Grassi,ITA,MF,Empoli,27,1995,-1,Serie_A,2022_2023
302,Alberto Grassi,ITA,MF,Empoli,28,1995,-1,Serie_A,2023_2024
303,Alberto Marí,ESP,FW,Valencia,22,2001,-1,La_Liga,2023_2024
303,Alberto Marí,ESP,"FW,MF",Valencia,21,2001,-1,La_Liga,2022_2023
304,Alberto Moleiro,ESP,"FW,MF",Las Palmas,19,2003,-1,La_Liga,2023_2024
305,Alberto Moreno,ESP,DF,Villarreal,30,1992,-1,La_Liga,2022_2023
305,Alberto Moreno,ESP,DF,Villarreal,31,1992,-1,La_Liga,2023_2024
305,Alberto Moreno,ESP,"MF,DF",Villarreal,29,1992,-1,La_Liga,2021_2022
306,Alberto Perea,ESP,MF,Cádiz,30,1990,-1,La_Liga,2021_2022
306,Alberto Perea,ESP,MF,Cádiz,31,1990,-1,La_Liga,2022_2023
306,Alberto Perea,ESP,"MF,FW",Granada,32,1990,-1,La_Liga,2023_2024
307,Alberto Risco,ESP,MF,Getafe,17,2005,-1,La_Liga,2023_2024
308,Alberto Soro,ESP,"FW,MF",Vizela,24,1999,-1,Primeira_Liga,2023_2024
308,Alberto Soro,ESP,MF,Granada,24,1999,-1,La_Liga,2023_2024
308,Alberto Soro,ESP,"MF,FW",Granada,22,1999,-1,La_Liga,2021_2022
309,Alberto Toril,ESP,FW,Piast Gliwice,24,1997,-1,Ekstraklasa,2021_2022
309,Alberto Toril,ESP,FW,Piast Gliwice,25,1997,-1,Ekstraklasa,2022_2023
310,Alberto costa,POR,DF,Vitória,19,2003,-1,Primeira_Liga,2023_2024
311,Albian Ajeti,SUI,FW,Gaziantep FK,26,1997,-1,Super_Lig,2023_2024
311,Albian Ajeti,SUI,FW,Sturm Graz,25,1997,-1,Austrian_Bundesliga,2022_2023
