player_id,player,nation,position,club,age,year_of_birth,league,season,matches_played,starts,minutes,90s_played,goals_against,goals_against/90,shots_on_target_against,saves,save_percentage,wins,draws,losses,clean_sheets,clean_sheet_percentage,penalty_kicks_attempted,penalty_kicks_allowed,penalty_kicks_saved,penalty_kicks_missed,save%_(penalty_kicks)
94,Abou Lô,SEN,"MF,DF",Metz,23,2000,Ligue_1,2023_2024,,,,,,,,,,,,,,,,,,,
95,Abou-Malal Ba,FRA,MF,R.F.C. Seraing,24,1998,Belgian_Pro_League,2022_2023,,,,,,,,,,,,,,,,,,,
96,Aboubacar Ali,FRA,"MF,FW",Strasbourg,17,2006,Ligue_1,2023_2024,,,,,,,,,,,,,,,,,,,
97,Aboubacar Ibrahim Toungara,MLI,FW,Arda,27,1994,Bulgarian_First_League,2022_2023,,,,,,,,,,,,,,,,,,,
97,Aboubacar Ibrahim Toungara,MLI,FW,Arda,28,1994,Bulgarian_First_League,2023_2024,,,,,,,,,,,,,,,,,,,
97,Aboubacar Ibrahim Toungara,MLI,FW,Beroe,26,1994,Bulgarian_First_League,2021_2022,,,,,,,,,,,,,,,,,,,
97,Aboubacar Ibrahim Toungara,MLI,FW,Beroe,27,1994,Bulgarian_First_League,2022_2023,,,,,,,,,,,,,,,,,,,
98,Aboubakar Kamara,MTN,FW,Aris,26,1995,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
98,Aboubakar Kamara,MTN,FW,Aris,27,1995,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
98,Aboubakar Kamara,MTN,FW,Olympiacos,27,1995,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
99,Aboubakar Keita,CIV,DF,Charleroi,23,1997,Belgian_Pro_League,2021_2022,,,,,,,,,,,,,,,,,,,
100,Aboubakar Sidibé,FRA,DF,Clermont Foot,25,1996,Ligue_1,2021_2022,,,,,,,,,,,,,,,,,,,
101,Aboubakary Koita,MTN,"DF,MF",Sint-Truiden,22,1998,Belgian_Pro_League,2021_2022,,,,,,,,,,,,,,,,,,,
101,Aboubakary Koita,MTN,"DF,MF",Sint-Truiden,23,1998,Belgian_Pro_League,2022_2023,,,,,,,,,,,,,,,,,,,
101,Aboubakary Koita,MTN,"MF,FW",Sint-Truiden,24,1998,Belgian_Pro_League,2023_2024,,,,,,,,,,,,,,,,,,,
102,Abraham Marcus,NGA,"MF,FW",Radomiak Radom,21,2000,Ekstraklasa,2021_2022,,,,,,,,,,,,,,,,,,,
103,Abraham Marcus,NGA,FW,Portimonense,21,2000,Primeira_Liga,2021_2022,,,,,,,,,,,,,,,,,,,
103,Abraham Marcus,NGA,FW,Porto,22,2000,Primeira_Liga,2022_2023,,,,,,,,,,,,,,,,,,,
104,Abraham Okyere,GHA,MF,Beerschot,19,2002,Belgian_Pro_League,2021_2022,,,,,,,,,,,,,,,,,,,
105,Achilleas Poungouras,GRE,DF,Panathinaikos,25,1995,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
105,Achilleas Poungouras,GRE,DF,Panathinaikos,26,1995,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
106,Achilleas Poungouras,GRE,"DF,MF",Sivasspor,27,1995,Super_Lig,2023_2024,,,,,,,,,,,,,,,,,,,
107,Achraf Dari,MAR,DF,Brest,23,1999,Ligue_1,2022_2023,,,,,,,,,,,,,,,,,,,
107,Achraf Dari,MAR,"DF,FW",Brest,24,1999,Ligue_1,2023_2024,,,,,,,,,,,,,,,,,,,
108,Achraf Dari,MAR,DF,Charleroi,24,1999,Belgian_Pro_League,2023_2024,,,,,,,,,,,,,,,,,,,
109,Achraf Douiri,NED,"DF,FW",Volendam,22,1999,Eredivisie,2022_2023,,,,,,,,,,,,,,,,,,,
109,Achraf Douiri,NED,"DF,FW",Volendam,23,1999,Eredivisie,2023_2024,,,,,,,,,,,,,,,,,,,
110,Achraf El Bouchataoui,NED,MF,RKC Waalwijk,21,2000,Eredivisie,2021_2022,,,,,,,,,,,,,,,,,,,
111,Achraf Hakimi,MAR,DF,Paris S-G,22,1998,Ligue_1,2021_2022,,,,,,,,,,,,,,,,,,,
111,Achraf Hakimi,MAR,DF,Paris S-G,24,1998,Ligue_1,2023_2024,,,,,,,,,,,,,,,,,,,
111,Achraf Hakimi,MAR,"DF,MF",Paris S-G,23,1998,Ligue_1,2022_2023,,,,,,,,,,,,,,,,,,,
112,Achraf Lazaar,MAR,DF,Portimonense,29,1992,Primeira_Liga,2021_2022,,,,,,,,,,,,,,,,,,,
113,Achraf Madi,NED,DF,Sparta R'dam,19,2002,Eredivisie,2021_2022,,,,,,,,,,,,,,,,,,,
114,Adam Andersson,SWE,DF,Randers,25,1996,Danish_Superliga,2022_2023,,,,,,,,,,,,,,,,,,,
115,Adam Armstrong,ENG,FW,Southampton,24,1997,Premier_League,2021_2022,,,,,,,,,,,,,,,,,,,
115,Adam Armstrong,ENG,"FW,MF",Southampton,25,1997,Premier_League,2022_2023,,,,,,,,,,,,,,,,,,,
116,Adam Buksa,POL,"FW,MF",Lens,26,1996,Ligue_1,2022_2023,,,,,,,,,,,,,,,,,,,
117,Adam Buksa,POL,FW,Antalyaspor,27,1996,Super_Lig,2023_2024,,,,,,,,,,,,,,,,,,,
118,Adam Chrzanowski,POL,DF,Wisła Płock,22,1999,Ekstraklasa,2021_2022,,,,,,,,,,,,,,,,,,,
118,Adam Chrzanowski,POL,DF,Wisła Płock,23,1999,Ekstraklasa,2022_2023,,,,,,,,,,,,,,,,,,,
119,Adam Daghim,DEN,MF,AGF,15,2005,Danish_Superliga,2021_2022,,,,,,,,,,,,,,,,,,,
119,Adam Daghim,DEN,MF,AGF,16,2005,Danish_Superliga,2022_2023,,,,,,,,,,,,,,,,,,,
119,Adam Daghim,DEN,MF,AGF,17,2005,Danish_Superliga,2023_2024,,,,,,,,,,,,,,,,,,,
120,Adam Daghim,DEN,MF,RB Salzburg,17,2005,Austrian_Bundesliga,2023_2024,,,,,,,,,,,,,,,,,,,
121,Adam Deja,POL,MF,Korona Kielce,29,1993,Ekstraklasa,2022_2023,,,,,,,,,,,,,,,,,,,
122,Adam Dębiński,POL,MF,Widzew Łódź,18,2004,Ekstraklasa,2022_2023,,,,,,,,,,,,,,,,,,,
123,Adam Forshaw,ENG,MF,Leeds United,29,1991,Premier_League,2021_2022,,,,,,,,,,,,,,,,,,,
123,Adam Forshaw,ENG,MF,Leeds United,30,1991,Premier_League,2022_2023,,,,,,,,,,,,,,,,,,,
124,Adam Frączczak,POL,MF,Korona Kielce,34,1987,Ekstraklasa,2022_2023,,,,,,,,,,,,,,,,,,,
125,Adam Gabriel,CZE,"DF,MF",Midtjylland,22,2001,Danish_Superliga,2023_2024,,,,,,,,,,,,,,,,,,,
126,Adam Gnezda Čerin,SVN,MF,Panathinaikos,24,1999,Super_League_Greece,2023_2024,,,,,,,,,,,,,,,,,,,
126,Adam Gnezda Čerin,SVN,"MF,FW",Panathinaikos,23,1999,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
127,Adam Griger,SVK,FW,LASK,17,2004,Austrian_Bundesliga,2021_2022,,,,,,,,,,,,,,,,,,,
128,Adam Hloušek,CZE,"MF,DF",Bruk-Bet Termalica Nieciecza,32,1988,Ekstraklasa,2021_2022,,,,,,,,,,,,,,,,,,,
129,Adam Hložek,CZE,"FW,MF",Leverkusen,20,2002,Bundesliga,2022_2023,,,,,,,,,,,,,,,,,,,
129,Adam Hložek,CZE,"MF,FW",Leverkusen,21,2002,Bundesliga,2023_2024,,,,,,,,,,,,,,,,,,,
130,Adam Idah,IRL,"FW,MF",Norwich City,20,2001,Premier_League,2021_2022,,,,,,,,,,,,,,,,,,,
131,Adam Kramarz,POL,MF,Puszcza Niepołomice,20,2002,Ekstraklasa,2023_2024,,,,,,,,,,,,,,,,,,,
132,Adam Lallana,ENG,MF,Brighton,33,1988,Premier_League,2021_2022,,,,,,,,,,,,,,,,,,,
132,Adam Lallana,ENG,"MF,FW",Brighton,34,1988,Premier_League,2022_2023,,,,,,,,,,,,,,,,,,,
132,Adam Lallana,ENG,"MF,FW",Brighton,35,1988,Premier_League,2023_2024,,,,,,,,,,,,,,,,,,,
133,Adam Maher,NED,MF,Utrecht,28,1993,Eredivisie,2021_2022,,,,,,,,,,,,,,,,,,,
134,Adam Marciniak,POL,DF,Łódzki KS,34,1988,Ekstraklasa,2023_2024,,,,,,,,,,,,,,,,,,,
135,Adam Marušić,MNE,DF,Lazio,28,1992,Serie_A,2021_2022,,,,,,,,,,,,,,,,,,,
135,Adam Marušić,MNE,DF,Lazio,29,1992,Serie_A,2022_2023,,,,,,,,,,,,,,,,,,,
135,Adam Marušić,MNE,DF,Lazio,30,1992,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
136,Adam Masina,MAR,DF,Torino,29,1994,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
136,Adam Masina,MAR,DF,Udinese,28,1994,Serie_A,2022_2023,,,,,,,,,,,,,,,,,,,
136,Adam Masina,MAR,DF,Udinese,29,1994,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
137,Adam Masina,MAR,DF,Watford,27,1994,Premier_League,2021_2022,,,,,,,,,,,,,,,,,,,
138,Adam Obert,SVK,DF,Cagliari,20,2002,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
138,Adam Obert,SVK,"DF,MF",Cagliari,18,2002,Serie_A,2021_2022,,,,,,,,,,,,,,,,,,,
139,Adam Ounas,ALG,FW,Napoli,25,1996,Serie_A,2022_2023,,,,,,,,,,,,,,,,,,,
139,Adam Ounas,ALG,"MF,FW",Napoli,24,1996,Serie_A,2021_2022,,,,,,,,,,,,,,,,,,,
140,Adam Ounas,ALG,FW,Lille,26,1996,Ligue_1,2023_2024,,,,,,,,,,,,,,,,,,,
140,Adam Ounas,ALG,"FW,MF",Lille,25,1996,Ligue_1,2022_2023,,,,,,,,,,,,,,,,,,,
141,Adam Radwański,POL,"MF,FW",Bruk-Bet Termalica Nieciecza,23,1998,Ekstraklasa,2021_2022,,,,,,,,,,,,,,,,,,,
142,Adam Ratajczyk,POL,MF,Zagłębie Lubin,20,2002,Ekstraklasa,2022_2023,,,,,,,,,,,,,,,,,,,
142,Adam Ratajczyk,POL,"MF,DF",Zagłębie Lubin,19,2002,Ekstraklasa,2021_2022,,,,,,,,,,,,,,,,,,,
142,Adam Ratajczyk,POL,"MF,FW",Stal Mielec,20,2002,Ekstraklasa,2022_2023,,,,,,,,,,,,,,,,,,,
143,Adam Smith,ENG,DF,Bournemouth,31,1991,Premier_League,2022_2023,,,,,,,,,,,,,,,,,,,
143,Adam Smith,ENG,DF,Bournemouth,32,1991,Premier_League,2023_2024,,,,,,,,,,,,,,,,,,,
144,Adam Stejskal,CZE,GK,WSG Tirol,20,2002,Austrian_Bundesliga,2023_2024,32.0,32.0,"2,829",31.4,53.0,1.69,140.0,91.0,64.3,7.0,5.0,20.0,2.0,6.3,4.0,3.0,1.0,0.0,25.0
145,Adam Sørensen,DEN,"MF,DF",Lyngby,21,2000,Danish_Superliga,2022_2023,,,,,,,,,,,,,,,,,,,
146,Adam Tzanetopoulos,GRE,DF,PAS Lamia,26,1995,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
146,Adam Tzanetopoulos,GRE,DF,PAS Lamia,27,1995,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
146,Adam Tzanetopoulos,GRE,DF,PAS Lamia,28,1995,Super_League_Greece,2023_2024,,,,,,,,,,,,,,,,,,,
147,Adam Vlkanova,CZE,"MF,FW",Ruch Chorzów,28,1994,Ekstraklasa,2023_2024,,,,,,,,,,,,,,,,,,,
148,Adam Webster,ENG,DF,Brighton,26,1995,Premier_League,2021_2022,,,,,,,,,,,,,,,,,,,
148,Adam Webster,ENG,DF,Brighton,27,1995,Premier_League,2022_2023,,,,,,,,,,,,,,,,,,,
148,Adam Webster,ENG,DF,Brighton,28,1995,Premier_League,2023_2024,,,,,,,,,,,,,,,,,,,
149,Adam Wharton,ENG,MF,Crystal Palace,19,2004,Premier_League,2023_2024,,,,,,,,,,,,,,,,,,,
150,Adam Zreľák,SVK,FW,Warta Poznań,27,1994,Ekstraklasa,2021_2022,,,,,,,,,,,,,,,,,,,
150,Adam Zreľák,SVK,FW,Warta Poznań,28,1994,Ekstraklasa,2022_2023,,,,,,,,,,,,,,,,,,,
150,Adam Zreľák,SVK,FW,Warta Poznań,29,1994,Ekstraklasa,2023_2024,,,,,,,,,,,,,,,,,,,
151,Adama Bojang,GAM,FW,Reims,19,2004,Ligue_1,2023_2024,,,,,,,,,,,,,,,,,,,
152,Adama Fofana,CIV,MF,Vejle BK,20,2001,Danish_Superliga,2021_2022,,,,,,,,,,,,,,,,,,,
153,Adama Soumaoro,FRA,DF,Bologna,29,1992,Serie_A,2021_2022,,,,,,,,,,,,,,,,,,,
153,Adama Soumaoro,FRA,DF,Bologna,30,1992,Serie_A,2022_2023,,,,,,,,,,,,,,,,,,,
154,Adama Traoré,ESP,"FW,MF",Fulham,27,1996,Premier_League,2023_2024,,,,,,,,,,,,,,,,,,,
154,Adama Traoré,ESP,"FW,MF",Wolves,25,1996,Premier_League,2021_2022,,,,,,,,,,,,,,,,,,,
154,Adama Traoré,ESP,"FW,MF",Wolves,26,1996,Premier_League,2022_2023,,,,,,,,,,,,,,,,,,,
155,Adama Traoré,ESP,FW,Barcelona,25,1996,La_Liga,2021_2022,,,,,,,,,,,,,,,,,,,
156,Adama Traoré,MLI,MF,Hatayspor,26,1995,Super_Lig,2021_2022,,,,,,,,,,,,,,,,,,,
157,Adamo Nagalo,BFA,DF,Nordsjælland,18,2002,Danish_Superliga,2021_2022,,,,,,,,,,,,,,,,,,,
157,Adamo Nagalo,BFA,DF,Nordsjælland,19,2002,Danish_Superliga,2022_2023,,,,,,,,,,,,,,,,,,,
157,Adamo Nagalo,BFA,DF,Nordsjælland,20,2002,Danish_Superliga,2023_2024,,,,,,,,,,,,,,,,,,,
158,Adel Bettaieb,TUN,FW,Ümraniyespor,25,1997,Super_Lig,2022_2023,,,,,,,,,,,,,,,,,,,
159,Adel Mahamoud,COM,FW,Nantes,20,2003,Ligue_1,2023_2024,,,,,,,,,,,,,,,,,,,
160,Adel Taarabt,MAR,MF,Benfica,32,1989,Primeira_Liga,2021_2022,,,,,,,,,,,,,,,,,,,
161,Adem Büyük,TUR,"FW,MF",Yeni Mal'spor,33,1987,Super_Lig,2021_2022,,,,,,,,,,,,,,,,,,,
162,Adem Ljajić,SRB,FW,Fatih Karagümrük,31,1991,Super_Lig,2023_2024,,,,,,,,,,,,,,,,,,,
162,Adem Ljajić,SRB,"FW,MF",Fatih Karagümrük,30,1991,Super_Lig,2022_2023,,,,,,,,,,,,,,,,,,,
163,Adem Ljajić,SRB,"FW,MF",Novi Pazar,31,1991,Serbian_SuperLiga,2023_2024,,,,,,,,,,,,,,,,,,,
164,Adem Zorgane,ALG,MF,Charleroi,21,2000,Belgian_Pro_League,2021_2022,,,,,,,,,,,,,,,,,,,
164,Adem Zorgane,ALG,MF,Charleroi,22,2000,Belgian_Pro_League,2022_2023,,,,,,,,,,,,,,,,,,,
164,Adem Zorgane,ALG,MF,Charleroi,23,2000,Belgian_Pro_League,2023_2024,,,,,,,,,,,,,,,,,,,
165,Ademola Lookman,NGA,"FW,MF",Atalanta,24,1997,Serie_A,2022_2023,,,,,,,,,,,,,,,,,,,
165,Ademola Lookman,NGA,"FW,MF",Atalanta,25,1997,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
166,Ademola Lookman,NGA,"FW,MF",Leicester City,23,1997,Premier_League,2021_2022,,,,,,,,,,,,,,,,,,,
167,Aderinsola Habib Eseola,UKR,FW,PFC Hebar Pazardzhik,31,1991,Bulgarian_First_League,2022_2023,,,,,,,,,,,,,,,,,,,
168,Aderlan Santos,BRA,DF,Rio Ave,33,1989,Primeira_Liga,2022_2023,,,,,,,,,,,,,,,,,,,
168,Aderlan Santos,BRA,DF,Rio Ave,34,1989,Primeira_Liga,2023_2024,,,,,,,,,,,,,,,,,,,
169,Adetunji Adeshina,NGA,MF,Novi Pazar,17,2004,Serbian_SuperLiga,2022_2023,,,,,,,,,,,,,,,,,,,
169,Adetunji Adeshina,NGA,MF,Novi Pazar,18,2004,Serbian_SuperLiga,2023_2024,,,,,,,,,,,,,,,,,,,
170,Adewale Oladoye,NGA,MF,Gent,19,2001,Belgian_Pro_League,2021_2022,,,,,,,,,,,,,,,,,,,
171,Adewele Sapara,NGA,"FW,MF",Portimonense,27,1995,Primeira_Liga,2022_2023,,,,,,,,,,,,,,,,,,,
171,Adewele Sapara,NGA,"MF,DF",Portimonense,26,1995,Primeira_Liga,2021_2022,,,,,,,,,,,,,,,,,,,
172,Adi Mehremić,BIH,DF,İstanbulspor,30,1992,Super_Lig,2022_2023,,,,,,,,,,,,,,,,,,,
173,Adi Nalic,BIH,"FW,MF",Almere City,25,1997,Eredivisie,2023_2024,,,,,,,,,,,,,,,,,,,
174,Adil Aouchiche,FRA,MF,Lorient,20,2002,Ligue_1,2022_2023,,,,,,,,,,,,,,,,,,,
174,Adil Aouchiche,FRA,"MF,FW",Saint-Étienne,19,2002,Ligue_1,2021_2022,,,,,,,,,,,,,,,,,,,
175,Adil Auassar,NED,DF,Sparta R'dam,35,1986,Eredivisie,2022_2023,,,,,,,,,,,,,,,,,,,
175,Adil Auassar,NED,"DF,MF",Sparta R'dam,34,1986,Eredivisie,2021_2022,,,,,,,,,,,,,,,,,,,
176,Adil Demirbağ,TUR,DF,Konyaspor,23,1997,Super_Lig,2021_2022,,,,,,,,,,,,,,,,,,,
176,Adil Demirbağ,TUR,DF,Konyaspor,24,1997,Super_Lig,2022_2023,,,,,,,,,,,,,,,,,,,
176,Adil Demirbağ,TUR,DF,Konyaspor,25,1997,Super_Lig,2023_2024,,,,,,,,,,,,,,,,,,,
177,Adil Nabi,ENG,MF,Atromitos,27,1994,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
177,Adil Nabi,ENG,MF,OFI Crete,27,1994,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
178,Adil Rami,FRA,DF,Troyes,35,1985,Ligue_1,2021_2022,,,,,,,,,,,,,,,,,,,
178,Adil Rami,FRA,DF,Troyes,36,1985,Ligue_1,2022_2023,,,,,,,,,,,,,,,,,,,
179,Adil Rhaili,MAR,DF,Apollon Smyrnis,30,1991,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
180,Adil Taoui,FRA,FW,LASK,20,2001,Austrian_Bundesliga,2022_2023,,,,,,,,,,,,,,,,,,,
180,Adil Taoui,FRA,MF,LASK,21,2001,Austrian_Bundesliga,2023_2024,,,,,,,,,,,,,,,,,,,
181,Adis Jahović,MKD,"FW,MF",Göztepe,34,1987,Super_Lig,2021_2022,,,,,,,,,,,,,,,,,,,
182,Adis Jasic,AUT,DF,Wolfsberger AC,18,2003,Austrian_Bundesliga,2021_2022,,,,,,,,,,,,,,,,,,,
182,Adis Jasic,AUT,"DF,MF",Wolfsberger AC,19,2003,Austrian_Bundesliga,2022_2023,,,,,,,,,,,,,,,,,,,
182,Adis Jasic,AUT,MF,Wolfsberger AC,20,2003,Austrian_Bundesliga,2023_2024,,,,,,,,,,,,,,,,,,,
183,Admir Bajrovic,SWE,FW,Panserraikos,27,1995,Super_League_Greece,2023_2024,,,,,,,,,,,,,,,,,,,
184,Admir Mehmedi,SUI,MF,Antalyaspor,30,1991,Super_Lig,2021_2022,,,,,,,,,,,,,,,,,,,
184,Admir Mehmedi,SUI,MF,Antalyaspor,31,1991,Super_Lig,2022_2023,,,,,,,,,,,,,,,,,,,
185,Admir Mehmedi,SUI,DF,Wolfsburg,30,1991,Bundesliga,2021_2022,,,,,,,,,,,,,,,,,,,
186,Adnan Islamović,SRB,DF,Novi Pazar,27,1994,Serbian_SuperLiga,2021_2022,,,,,,,,,,,,,,,,,,,
187,Adnan Januzaj,BEL,FW,Sevilla,27,1995,La_Liga,2022_2023,,,,,,,,,,,,,,,,,,,
187,Adnan Januzaj,BEL,"FW,MF",Real Sociedad,26,1995,La_Liga,2021_2022,,,,,,,,,,,,,,,,,,,
187,Adnan Januzaj,BEL,"FW,MF",Sevilla,28,1995,La_Liga,2023_2024,,,,,,,,,,,,,,,,,,,
188,Adnan Januzaj,BEL,"MF,FW",Başakşehir,27,1995,Super_Lig,2022_2023,,,,,,,,,,,,,,,,,,,
189,Adnan Kovačević,BIH,DF,RKS Raków,29,1993,Ekstraklasa,2023_2024,,,,,,,,,,,,,,,,,,,
190,Adnan Ugur,BEL,MF,Fatih Karagümrük,20,2001,Super_Lig,2021_2022,,,,,,,,,,,,,,,,,,,
190,Adnan Ugur,BEL,MF,Fatih Karagümrük,21,2001,Super_Lig,2022_2023,,,,,,,,,,,,,,,,,,,
190,Adnan Ugur,BEL,MF,Fatih Karagümrük,22,2001,Super_Lig,2023_2024,,,,,,,,,,,,,,,,,,,
191,Ado Onaiwu,JPN,FW,Toulouse,26,1995,Ligue_1,2022_2023,,,,,,,,,,,,,,,,,,,
192,Adolfo Gaich,ARG,FW,Hellas Verona,23,1999,Serie_A,2022_2023,,,,,,,,,,,,,,,,,,,
193,Adolfo Gaich,ARG,FW,Rizespor,24,1999,Super_Lig,2023_2024,,,,,,,,,,,,,,,,,,,
194,Adri Bosch,ESP,DF,Granada,22,2001,La_Liga,2023_2024,,,,,,,,,,,,,,,,,,,
195,Adri Embarba,ESP,FW,Espanyol,30,1992,La_Liga,2022_2023,,,,,,,,,,,,,,,,,,,
195,Adri Embarba,ESP,"FW,MF",Almería,30,1992,La_Liga,2022_2023,,,,,,,,,,,,,,,,,,,
195,Adri Embarba,ESP,"FW,MF",Almería,31,1992,La_Liga,2023_2024,,,,,,,,,,,,,,,,,,,
195,Adri Embarba,ESP,"FW,MF",Espanyol,29,1992,La_Liga,2021_2022,,,,,,,,,,,,,,,,,,,
196,Adrian Beck,GER,"MF,FW",Heidenheim,26,1997,Bundesliga,2023_2024,,,,,,,,,,,,,,,,,,,
197,Adrian Blake,ENG,"FW,MF",Utrecht,18,2005,Eredivisie,2023_2024,,,,,,,,,,,,,,,,,,,
198,Adrian Bukowski,POL,MF,Śląsk Wrocław,18,2003,Ekstraklasa,2021_2022,,,,,,,,,,,,,,,,,,,
198,Adrian Bukowski,POL,MF,Śląsk Wrocław,19,2003,Ekstraklasa,2022_2023,,,,,,,,,,,,,,,,,,,
199,Adrian Cierpka,POL,MF,Górnik Łęczna,26,1995,Ekstraklasa,2021_2022,,,,,,,,,,,,,,,,,,,
200,Adrian Danek,POL,DF,Korona Kielce,27,1994,Ekstraklasa,2022_2023,,,,,,,,,,,,,,,,,,,
201,Adrian Dziedzic,POL,MF,Górnik Zabrze,18,2003,Ekstraklasa,2021_2022,,,,,,,,,,,,,,,,,,,
202,Adrian Fein,GER,MF,Greuther Fürth,22,1999,Bundesliga,2021_2022,,,,,,,,,,,,,,,,,,,
203,Adrian Fein,GER,MF,Excelsior,23,1999,Eredivisie,2022_2023,,,,,,,,,,,,,,,,,,,
204,Adrian Grbić,AUT,FW,Lorient,26,1996,Ligue_1,2023_2024,,,,,,,,,,,,,,,,,,,
204,Adrian Grbić,AUT,"FW,MF",Lorient,24,1996,Ligue_1,2021_2022,,,,,,,,,,,,,,,,,,,
204,Adrian Grbić,AUT,"MF,FW",Lorient,25,1996,Ligue_1,2022_2023,,,,,,,,,,,,,,,,,,,
205,Adrian Grbić,AUT,"FW,MF",Vitesse,24,1996,Eredivisie,2021_2022,,,,,,,,,,,,,,,,,,,
206,Adrian Gryszkiewicz,POL,DF,Górnik Zabrze,21,1999,Ekstraklasa,2021_2022,,,,,,,,,,,,,,,,,,,
207,Adrian Kappenberger,DEN,GK,Hvidovre IF,26,1996,Danish_Superliga,2023_2024,7.0,7.0,630,7.0,16.0,2.29,40.0,25.0,62.5,1.0,1.0,5.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0
208,Adrian Kostrzewski,POL,GK,Górnik Łęczna,22,1998,Ekstraklasa,2021_2022,2.0,2.0,180,2.0,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
209,Adrian Lis,POL,GK,Warta Poznań,29,1992,Ekstraklasa,2021_2022,25.0,25.0,"2,250",25.0,,,,,,6.0,9.0,10.0,6.0,24.0,3.0,2.0,1.0,0.0,33.3
209,Adrian Lis,POL,GK,Warta Poznań,30,1992,Ekstraklasa,2022_2023,29.0,29.0,"2,578",28.6,0.0,0.0,,,,10.0,7.0,12.0,10.0,34.5,1.0,0.0,0.0,1.0,
209,Adrian Lis,POL,GK,Warta Poznań,31,1992,Ekstraklasa,2023_2024,10.0,10.0,848,9.4,,,,,,1.0,4.0,5.0,1.0,10.0,2.0,2.0,0.0,0.0,0.0
210,Adrian Mazilu,ROU,FW,Vitesse,17,2005,Eredivisie,2023_2024,,,,,,,,,,,,,,,,,,,
211,Adrian Małachowski,POL,MF,Łódzki KS,25,1998,Ekstraklasa,2023_2024,,,,,,,,,,,,,,,,,,,
212,Adrian Petre,ROU,FW,Levadiakos,24,1998,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
213,Adrian Przyborek,POL,FW,Pogoń Szczecin,15,2007,Ekstraklasa,2022_2023,,,,,,,,,,,,,,,,,,,
213,Adrian Przyborek,POL,MF,Pogoń Szczecin,16,2007,Ekstraklasa,2023_2024,,,,,,,,,,,,,,,,,,,
214,Adrian Szczutowski,POL,FW,Stal Mielec,20,2000,Ekstraklasa,2021_2022,,,,,,,,,,,,,,,,,,,
215,Adrian Szöke,HUN,FW,TSC Bačka Top,24,1998,Serbian_SuperLiga,2022_2023,,,,,,,,,,,,,,,,,,,
216,Adrian Szöke,HUN,"FW,MF",Heracles Almelo,23,1998,Eredivisie,2021_2022,,,,,,,,,,,,,,,,,,,
217,Adrian Łyszczarz,POL,FW,Śląsk Wrocław,21,1999,Ekstraklasa,2021_2022,,,,,,,,,,,,,,,,,,,
217,Adrian Łyszczarz,POL,MF,Śląsk Wrocław,22,1999,Ekstraklasa,2022_2023,,,,,,,,,,,,,,,,,,,
218,Adrian Šemper,CRO,GK,Genoa,23,1998,Serie_A,2021_2022,1.0,1.0,90,1.0,1.0,1.0,4.0,3.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
219,Adriano,BRA,"MF,DF",Santa Clara,22,1999,Primeira_Liga,2022_2023,,,,,,,,,,,,,,,,,,,
220,Adriano Bertaccini,BEL,"MF,FW",Sint-Truiden,22,2000,Belgian_Pro_League,2023_2024,,,,,,,,,,,,,,,,,,,
221,Adriel,BRA,"DF,MF",SC Austria Lustenau,25,1997,Austrian_Bundesliga,2022_2023,,,,,,,,,,,,,,,,,,,
222,Adriel Loua,CIV,MF,Lech Poznań,25,1996,Ekstraklasa,2021_2022,,,,,,,,,,,,,,,,,,,
222,Adriel Loua,CIV,MF,Lech Poznań,26,1996,Ekstraklasa,2022_2023,,,,,,,,,,,,,,,,,,,
222,Adriel Loua,CIV,MF,Lech Poznań,27,1996,Ekstraklasa,2023_2024,,,,,,,,,,,,,,,,,,,
223,Adrien Bongiovanni,BEL,MF,Charleroi,22,1999,Belgian_Pro_League,2022_2023,,,,,,,,,,,,,,,,,,,
224,Adrien Hunou,FRA,"MF,FW",Angers,28,1994,Ligue_1,2022_2023,,,,,,,,,,,,,,,,,,,
225,Adrien Lebeau,FRA,"MF,FW",Brest,24,1999,Ligue_1,2023_2024,,,,,,,,,,,,,,,,,,,
226,Adrien Louveau,FRA,"MF,DF",Łódzki KS,23,2000,Ekstraklasa,2023_2024,,,,,,,,,,,,,,,,,,,
