player_id,player,nation,position,club,age,year_of_birth,league,season,90s_played,yellow_cards,red_cards,second_yellow_card,fouls_committed,fouls_drawn,offsides,crosses,interceptions,tackles_won,penalty_kicks_won,penalty_kicks_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,%_of_aerials_won
11478,Ruslan Malinovskyi,UKR,"MF,FW",Atalanta,28,1993,Serie_A,2021_2022,17.7,10,0,0,40.0,41.0,3.0,102.0,5.0,10.0,0.0,0.0,0,95.0,18.0,19.0,48.6
11478,Ruslan Malinovskyi,UKR,"MF,FW",Atalanta,29,1993,Serie_A,2022_2023,6.1,2,0,0,10.0,11.0,0.0,23.0,5.0,8.0,0.0,0.0,0,57.0,5.0,7.0,41.7
11479,Ruslan Malinovskyi,UKR,"MF,FW",Marseille,29,1993,Ligue_1,2022_2023,13.6,4,0,0,29.0,18.0,1.0,38.0,3.0,11.0,0.0,0.0,0,73.0,15.0,24.0,38.5
11480,Ruud Boffin,BEL,GK,Antalyaspor,33,1987,Super_Lig,2021_2022,37.0,4,0,0,2.0,1.0,0.0,0.0,1.0,0.0,,,0,,,,
11480,Ruud Boffin,BEL,GK,Antalyaspor,34,1987,Super_Lig,2022_2023,7.0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,,,0,,,,
11481,Ruud Vormer,NED,MF,Club Brugge,34,1988,Belgian_Pro_League,2022_2023,0.7,0,0,0,1.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0,2.0,0.0,1.0,0.0
11481,Ruud Vormer,NED,MF,Club Brugge,34,1988,Belgian_Pro_League,2022_2023,8.1,0,0,0,7.0,6.0,0.0,38.0,3.0,6.0,1.0,0.0,0,45.0,2.0,4.0,33.3
11481,Ruud Vormer,NED,MF,Zulte Waregem,34,1988,Belgian_Pro_League,2022_2023,0.7,0,0,0,1.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0,2.0,0.0,1.0,0.0
11481,Ruud Vormer,NED,MF,Zulte Waregem,34,1988,Belgian_Pro_League,2022_2023,8.1,0,0,0,7.0,6.0,0.0,38.0,3.0,6.0,1.0,0.0,0,45.0,2.0,4.0,33.3
11481,Ruud Vormer,NED,"MF,FW",Club Brugge,33,1988,Belgian_Pro_League,2021_2022,20.6,2,0,0,25.0,19.0,5.0,158.0,16.0,17.0,1.0,0.0,0,102.0,10.0,9.0,52.6
11482,Rwan,BRA,FW,Ludogorets,22,2001,Bulgarian_First_League,2023_2024,20.0,3,0,0,,,,,,,,,0,,,,
11483,Ryad Boudebouz,ALG,"MF,FW",Saint-Étienne,31,1990,Ligue_1,2021_2022,25.0,2,0,0,14.0,29.0,0.0,106.0,10.0,15.0,0.0,0.0,0,132.0,12.0,64.0,15.8
11484,Ryan Alebiosu,ENG,"DF,MF",Kortrijk,21,2001,Belgian_Pro_League,2023_2024,3.9,1,0,0,7.0,3.0,0.0,23.0,2.0,2.0,0.0,0.0,0,13.0,3.0,6.0,33.3
11485,Ryan Babel,NED,"MF,FW",Galatasaray,34,1986,Super_Lig,2021_2022,17.5,3,0,0,18.0,19.0,4.0,51.0,7.0,9.0,,,0,,,,
11486,Ryan Bertrand,ENG,DF,Leicester City,31,1989,Premier_League,2021_2022,3.7,1,0,0,3.0,1.0,0.0,12.0,1.0,5.0,0.0,0.0,0,11.0,1.0,8.0,11.1
11487,Ryan Bidounga,CGO,DF,CSKA 1948,25,1997,Bulgarian_First_League,2022_2023,3.0,2,0,0,,,,,,,,,0,,,,
11487,Ryan Bidounga,CGO,DF,CSKA 1948,25,1997,Bulgarian_First_League,2022_2023,13.0,3,0,0,,,,,,,,,0,,,,
11487,Ryan Bidounga,CGO,DF,CSKA 1948,26,1997,Bulgarian_First_League,2023_2024,1.2,0,0,0,,,,,,,,,0,,,,
11487,Ryan Bidounga,CGO,DF,Loko Plovdiv,24,1997,Bulgarian_First_League,2021_2022,9.9,4,1,0,,,,,,,,,0,,,,
11487,Ryan Bidounga,CGO,DF,Loko Plovdiv,25,1997,Bulgarian_First_League,2022_2023,3.0,2,0,0,,,,,,,,,0,,,,
11487,Ryan Bidounga,CGO,DF,Loko Plovdiv,25,1997,Bulgarian_First_League,2022_2023,13.0,3,0,0,,,,,,,,,0,,,,
11488,Ryan Christie,SCO,MF,Bournemouth,28,1995,Premier_League,2023_2024,32.3,6,0,0,48.0,38.0,5.0,73.0,52.0,44.0,0.0,1.0,0,231.0,21.0,38.0,35.6
11488,Ryan Christie,SCO,"MF,FW",Bournemouth,27,1995,Premier_League,2022_2023,20.4,2,0,0,36.0,45.0,1.0,32.0,26.0,22.0,0.0,0.0,0,132.0,16.0,23.0,41.0
11489,Ryan Donk,SUR,DF,Kasımpaşa,35,1986,Super_Lig,2021_2022,23.7,7,0,0,28.0,23.0,1.0,1.0,36.0,21.0,,,0,,,,
11489,Ryan Donk,SUR,DF,Kasımpaşa,36,1986,Super_Lig,2022_2023,19.0,2,0,0,13.0,18.0,1.0,1.0,30.0,12.0,,,0,,,,
11490,Ryan Flamingo,NED,"DF,MF",Vitesse,19,2002,Eredivisie,2022_2023,29.8,4,0,0,27.0,16.0,1.0,12.0,56.0,28.0,0.0,0.0,0,173.0,71.0,54.0,56.8
11490,Ryan Flamingo,NED,"MF,DF",Utrecht,20,2002,Eredivisie,2023_2024,30.7,4,0,0,25.0,13.0,1.0,8.0,39.0,26.0,0.0,1.0,0,174.0,67.0,59.0,53.2
11491,Ryan Fraser,SCO,FW,Newcastle Utd,28,1994,Premier_League,2022_2023,3.5,1,0,0,3.0,10.0,1.0,13.0,0.0,2.0,0.0,0.0,0,14.0,0.0,2.0,0.0
11491,Ryan Fraser,SCO,"FW,MF",Newcastle Utd,27,1994,Premier_League,2021_2022,16.3,3,0,0,10.0,24.0,2.0,88.0,11.0,3.0,0.0,0.0,0,61.0,5.0,22.0,18.5
11492,Ryan Fredericks,ENG,DF,Bournemouth,29,1992,Premier_League,2022_2023,5.9,1,0,0,3.0,1.0,0.0,15.0,1.0,2.0,0.0,0.0,0,13.0,5.0,10.0,33.3
11492,Ryan Fredericks,ENG,DF,West Ham,28,1992,Premier_League,2021_2022,3.4,1,0,0,3.0,1.0,0.0,9.0,4.0,2.0,0.0,0.0,0,11.0,3.0,2.0,60.0
11493,Ryan Gravenberch,NED,MF,Liverpool,21,2002,Premier_League,2023_2024,12.5,0,0,0,20.0,15.0,0.0,4.0,14.0,12.0,0.0,0.0,0,74.0,10.0,14.0,41.7
11494,Ryan Gravenberch,NED,FW,Bayern Munich,21,2002,Bundesliga,2023_2024,0.1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,
11494,Ryan Gravenberch,NED,MF,Bayern Munich,20,2002,Bundesliga,2022_2023,6.4,1,0,0,9.0,7.0,0.0,6.0,9.0,8.0,0.0,0.0,0,57.0,4.0,6.0,40.0
11495,Ryan Gravenberch,NED,MF,Ajax,19,2002,Eredivisie,2021_2022,24.5,4,0,0,26.0,24.0,1.0,40.0,19.0,25.0,0.0,0.0,0,144.0,35.0,19.0,64.8
11496,Ryan Johansson,IRL,"MF,DF",Fortuna Sittard,20,2001,Eredivisie,2021_2022,2.3,1,0,0,3.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0,17.0,5.0,4.0,55.6
11497,Ryan John Giles,ENG,"DF,MF",Luton Town,23,2000,Premier_League,2023_2024,5.6,0,0,0,2.0,2.0,0.0,49.0,4.0,6.0,0.0,0.0,0,21.0,3.0,0.0,100.0
11498,Ryan Kent,ENG,MF,Fenerbahçe,26,1996,Super_Lig,2023_2024,1.6,0,0,0,1.0,7.0,0.0,3.0,2.0,3.0,,,0,,,,
11499,Ryan Koolwijk,SUR,MF,Zwolle,35,1985,Eredivisie,2021_2022,1.9,0,0,0,3.0,2.0,0.0,3.0,1.0,6.0,0.0,1.0,0,21.0,7.0,8.0,46.7
11500,Ryan Laursen,DEN,"DF,MF",Odense,29,1992,Danish_Superliga,2021_2022,0.5,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,,,0,,,,
11501,Ryan Mendes,CPV,MF,Fatih Karagümrük,33,1990,Super_Lig,2023_2024,16.7,5,2,0,27.0,22.0,3.0,74.0,12.0,21.0,,,0,,,,
11502,Ryan One,SCO,FW,Sheffield Utd,17,2006,Premier_League,2023_2024,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,
11503,Ryan Sanusi,BEL,MF,Beerschot,29,1992,Belgian_Pro_League,2021_2022,12.3,2,0,0,11.0,17.0,0.0,2.0,16.0,15.0,0.0,0.0,0,103.0,10.0,13.0,43.5
11504,Ryan Sessegnon,ENG,DF,Tottenham,22,2000,Premier_League,2022_2023,9.0,4,0,0,15.0,6.0,7.0,30.0,6.0,11.0,0.0,0.0,0,49.0,10.0,10.0,50.0
11504,Ryan Sessegnon,ENG,"DF,MF",Tottenham,21,2000,Premier_League,2021_2022,11.6,2,0,0,19.0,7.0,5.0,38.0,7.0,19.0,0.0,0.0,0,40.0,11.0,15.0,42.3
11505,Ryan Thomas,NZL,MF,Zwolle,28,1994,Eredivisie,2023_2024,3.7,1,0,0,5.0,5.0,0.0,1.0,6.0,9.0,0.0,0.0,0,26.0,4.0,5.0,44.4
11505,Ryan Thomas,NZL,"MF,FW",PSV Eindhoven,26,1994,Eredivisie,2021_2022,2.2,0,0,0,2.0,1.0,0.0,13.0,8.0,5.0,0.0,0.0,0,14.0,3.0,1.0,75.0
11506,Ryan Yates,ENG,MF,Nott'ham Forest,24,1997,Premier_League,2022_2023,20.4,5,0,0,50.0,53.0,1.0,8.0,10.0,19.0,1.0,0.0,0,111.0,29.0,21.0,58.0
11506,Ryan Yates,ENG,MF,Nott'ham Forest,25,1997,Premier_League,2023_2024,22.1,6,0,0,54.0,57.0,2.0,6.0,21.0,39.0,0.0,0.0,0,110.0,41.0,36.0,53.2
11507,Ryohei Michibuchi,JPN,MF,Radnički Niš,27,1994,Serbian_SuperLiga,2021_2022,27.1,3,0,0,,,,,,,,,0,,,,
11507,Ryohei Michibuchi,JPN,MF,Radnički Niš,28,1994,Serbian_SuperLiga,2022_2023,2.1,1,0,0,,,,,,,,,0,,,,
11508,Ryota Morioka,JPN,MF,Charleroi,31,1991,Belgian_Pro_League,2022_2023,11.1,2,0,0,20.0,15.0,0.0,36.0,15.0,19.0,0.0,0.0,0,94.0,11.0,10.0,52.4
11508,Ryota Morioka,JPN,MF,Charleroi,32,1991,Belgian_Pro_League,2023_2024,10.1,0,0,0,21.0,10.0,1.0,13.0,21.0,19.0,0.0,0.0,0,75.0,19.0,12.0,61.3
11508,Ryota Morioka,JPN,"MF,FW",Charleroi,30,1991,Belgian_Pro_League,2021_2022,25.8,4,0,0,39.0,36.0,1.0,61.0,33.0,54.0,0.0,0.0,0,229.0,29.0,16.0,64.4
11509,Ryotaro Ito,JPN,MF,Sint-Truiden,25,1998,Belgian_Pro_League,2023_2024,19.8,0,0,0,13.0,23.0,3.0,35.0,8.0,7.0,0.0,0.0,0,113.0,6.0,9.0,40.0
11510,Ryotaro Meshino,JPN,"FW,MF",Estoril,23,1998,Primeira_Liga,2021_2022,1.3,0,0,0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0,3.0,1.0,0.0,100.0
11511,Ryotaro Tsunoda,JPN,DF,Kortrijk,24,1999,Belgian_Pro_League,2023_2024,8.8,1,0,0,5.0,6.0,1.0,5.0,17.0,9.0,1.0,0.0,0,47.0,22.0,21.0,51.2
11512,Ryoya Morishita,JPN,MF,Legia Warsaw,26,1997,Ekstraklasa,2023_2024,9.0,0,0,0,,,,,,,,,0,,,,
11513,Ryoya Ogawa,JPN,"DF,MF",Sint-Truiden,26,1996,Belgian_Pro_League,2023_2024,2.2,0,0,0,3.0,3.0,1.0,16.0,2.0,1.0,0.0,0.0,0,12.0,8.0,2.0,80.0
11514,Ryoya Ogawa,JPN,"DF,MF",Vitória,25,1996,Primeira_Liga,2022_2023,2.3,0,0,0,3.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0,5.0,3.0,2.0,60.0
11515,Réda Halaïmia,ALG,"DF,MF",Beerschot,24,1996,Belgian_Pro_League,2021_2022,18.7,4,0,0,16.0,17.0,1.0,61.0,42.0,34.0,0.0,0.0,0,121.0,22.0,22.0,50.0
11516,Réda Rabeï,ALG,MF,Botev Plovdiv,27,1994,Bulgarian_First_League,2021_2022,26.1,7,1,0,,,,,,,,,0,,,,
11516,Réda Rabeï,ALG,MF,Botev Plovdiv,28,1994,Bulgarian_First_League,2022_2023,13.8,5,0,0,,,,,,,,,0,,,,
11516,Réda Rabeï,ALG,MF,Botev Plovdiv,29,1994,Bulgarian_First_League,2023_2024,5.2,3,0,0,,,,,,,,,0,,,,
11517,Régis,BRA,MF,Levadiakos,24,1998,Super_League_Greece,2022_2023,0.2,0,0,0,,,,,,,,,0,,,,
11518,Régis N’Do,BFA,"FW,MF",Estrela,22,2001,Primeira_Liga,2023_2024,11.0,7,1,1,19.0,19.0,5.0,31.0,3.0,9.0,0.0,0.0,0,62.0,12.0,23.0,34.3
11519,Rémy Cabella,FRA,"FW,MF",Lille,33,1990,Ligue_1,2023_2024,16.4,0,0,0,16.0,38.0,3.0,51.0,5.0,36.0,0.0,0.0,0,87.0,7.0,17.0,29.2
11519,Rémy Cabella,FRA,"MF,FW",Lille,32,1990,Ligue_1,2022_2023,28.1,3,0,0,25.0,44.0,2.0,164.0,17.0,37.0,0.0,1.0,0,137.0,9.0,15.0,37.5
11519,Rémy Cabella,FRA,"MF,FW",Montpellier,31,1990,Ligue_1,2021_2022,3.5,0,0,0,3.0,3.0,0.0,8.0,5.0,7.0,0.0,0.0,0,20.0,0.0,3.0,0.0
11520,Rémy Descamps,FRA,GK,Nantes,26,1996,Ligue_1,2022_2023,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,
11520,Rémy Descamps,FRA,GK,Nantes,27,1996,Ligue_1,2023_2024,6.0,1,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,1.0,2.0,33.3
11521,Rémy Dugimont,FRA,"FW,MF",Auxerre,36,1986,Ligue_1,2022_2023,1.3,1,0,0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0,11.0,7.0,9.0,43.8
11522,Rémy Labeau Lascary,GLP,"FW,MF",Lens,19,2003,Ligue_1,2022_2023,1.4,0,0,0,4.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0,5.0,3.0,3.0,50.0
11523,Rémy Riou,FRA,GK,Lyon,34,1987,Ligue_1,2022_2023,6.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,0.0,0.0,
11523,Rémy Riou,FRA,GK,Lyon,35,1987,Ligue_1,2023_2024,3.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,2.0,1.0,66.7
11524,Rémy Vita,MAD,"DF,MF",Fortuna Sittard,21,2001,Eredivisie,2022_2023,13.2,0,0,0,21.0,16.0,1.0,23.0,12.0,24.0,1.0,0.0,0,101.0,2.0,9.0,18.2
11524,Rémy Vita,MAD,"DF,MF",Fortuna Sittard,22,2001,Eredivisie,2023_2024,6.6,1,0,0,10.0,11.0,0.0,30.0,11.0,17.0,0.0,0.0,0,47.0,5.0,7.0,41.7
11525,Róbert Boženík,SVK,FW,Boavista,22,1999,Primeira_Liga,2022_2023,10.8,5,0,0,20.0,18.0,11.0,1.0,0.0,3.0,0.0,0.0,0,20.0,13.0,34.0,27.7
11525,Róbert Boženík,SVK,FW,Boavista,23,1999,Primeira_Liga,2023_2024,28.6,4,0,0,65.0,57.0,24.0,13.0,4.0,10.0,0.0,0.0,0,56.0,52.0,73.0,41.6
11526,Róbert Boženík,SVK,FW,Feyenoord,21,1999,Eredivisie,2021_2022,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,100.0
11527,Róbert Mazáň,SVK,"DF,MF",PFC Hebar Pazardzhik,28,1994,Bulgarian_First_League,2022_2023,19.2,5,0,0,,,,,,,,,0,,,,
11527,Róbert Mazáň,SVK,"DF,MF",PFC Hebar Pazardzhik,29,1994,Bulgarian_First_League,2023_2024,19.6,4,1,0,,,,,,,,,0,,,,
11528,Róbert Pich,SVK,MF,Legia Warsaw,33,1988,Ekstraklasa,2022_2023,3.9,0,0,0,,,,,,,,,0,,,,
11528,Róbert Pich,SVK,"MF,FW",Śląsk Wrocław,32,1988,Ekstraklasa,2021_2022,22.4,0,0,0,,,,,,,,,0,,,,
11529,Rónald Matarrita,CRC,DF,Aris,29,1994,Super_League_Greece,2023_2024,1.0,0,0,0,,,,,,,,,0,,,,
11530,Rúben Alexandre Gomes Oliveira,POR,MF,Santa Clara,27,1994,Primeira_Liga,2022_2023,0.2,0,0,0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,2.0,0.0,0.0,
11530,Rúben Alexandre Gomes Oliveira,POR,"MF,FW",Santa Clara,26,1994,Primeira_Liga,2021_2022,2.1,1,0,0,4.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0,13.0,2.0,1.0,66.7
11531,Rúben Dias,POR,DF,Manchester City,24,1997,Premier_League,2021_2022,26.7,5,0,0,27.0,9.0,2.0,3.0,23.0,19.0,0.0,0.0,0,108.0,50.0,37.0,57.5
11531,Rúben Dias,POR,DF,Manchester City,25,1997,Premier_League,2022_2023,22.2,3,0,0,19.0,7.0,0.0,1.0,18.0,13.0,0.0,0.0,0,99.0,44.0,28.0,61.1
11531,Rúben Dias,POR,DF,Manchester City,26,1997,Premier_League,2023_2024,28.4,0,0,0,23.0,15.0,0.0,13.0,30.0,20.0,0.0,1.0,1,108.0,47.0,42.0,52.8
11532,Rúben Fernandes,POR,DF,Gil Vicente FC,35,1986,Primeira_Liga,2021_2022,32.8,3,1,0,10.0,11.0,3.0,2.0,30.0,3.0,0.0,0.0,0,122.0,61.0,44.0,58.1
11532,Rúben Fernandes,POR,DF,Gil Vicente FC,36,1986,Primeira_Liga,2022_2023,24.2,4,0,0,15.0,9.0,1.0,2.0,37.0,8.0,0.0,2.0,0,119.0,45.0,32.0,58.4
11532,Rúben Fernandes,POR,DF,Gil Vicente FC,37,1986,Primeira_Liga,2023_2024,29.0,4,0,0,16.0,16.0,0.0,4.0,35.0,11.0,0.0,0.0,0,112.0,61.0,36.0,62.9
11533,Rúben Lameiras,POR,"FW,MF",Casa Pia,28,1994,Primeira_Liga,2023_2024,6.1,2,0,0,7.0,13.0,2.0,15.0,4.0,5.0,0.0,0.0,0,29.0,2.0,6.0,25.0
11533,Rúben Lameiras,POR,"FW,MF",Casa Pia,28,1994,Primeira_Liga,2023_2024,2.3,1,0,0,3.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0,15.0,0.0,0.0,
11533,Rúben Lameiras,POR,"FW,MF",Chaves,28,1994,Primeira_Liga,2023_2024,6.1,2,0,0,7.0,13.0,2.0,15.0,4.0,5.0,0.0,0.0,0,29.0,2.0,6.0,25.0
11533,Rúben Lameiras,POR,"FW,MF",Chaves,28,1994,Primeira_Liga,2023_2024,2.3,1,0,0,3.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0,15.0,0.0,0.0,
11533,Rúben Lameiras,POR,"FW,MF",Vitória,26,1994,Primeira_Liga,2021_2022,17.0,3,0,0,16.0,21.0,9.0,42.0,5.0,11.0,0.0,0.0,0,69.0,1.0,16.0,5.9
11533,Rúben Lameiras,POR,"FW,MF",Vitória,27,1994,Primeira_Liga,2022_2023,12.6,4,0,0,10.0,23.0,1.0,46.0,3.0,9.0,0.0,0.0,0,52.0,1.0,11.0,8.3
11534,Rúben Lima,POR,DF,Famalicão,32,1989,Primeira_Liga,2022_2023,13.2,2,0,0,14.0,15.0,0.0,41.0,32.0,10.0,0.0,1.0,0,56.0,21.0,17.0,55.3
11534,Rúben Lima,POR,"DF,MF",Estrela,33,1989,Primeira_Liga,2023_2024,10.3,3,0,0,10.0,9.0,1.0,36.0,8.0,8.0,0.0,0.0,0,36.0,15.0,11.0,57.7
11534,Rúben Lima,POR,"DF,MF",Famalicão,31,1989,Primeira_Liga,2021_2022,6.1,0,0,0,4.0,5.0,0.0,22.0,13.0,5.0,0.0,0.0,0,21.0,13.0,4.0,76.5
11535,Rúben Macedo,POR,"FW,DF",Marítimo,25,1996,Primeira_Liga,2021_2022,0.7,0,0,0,2.0,3.0,0.0,5.0,0.0,2.0,0.0,0.0,0,4.0,1.0,2.0,33.3
11536,Rúben Marques,POR,FW,Marítimo,19,2002,Primeira_Liga,2022_2023,0.7,1,0,0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0,5.0,0.0,3.0,0.0
11537,Rúben Neves,POR,MF,Wolves,24,1997,Premier_League,2021_2022,29.6,9,0,0,25.0,12.0,1.0,44.0,41.0,37.0,0.0,0.0,0,243.0,19.0,26.0,42.2
11537,Rúben Neves,POR,MF,Wolves,25,1997,Premier_League,2022_2023,33.5,12,0,0,38.0,18.0,1.0,53.0,50.0,43.0,0.0,1.0,0,237.0,25.0,25.0,50.0
11538,Rúben Semedo,POR,DF,Porto,27,1994,Primeira_Liga,2021_2022,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
11539,Rúben Tiago Rodrigues Ribeiro,POR,"FW,MF",Chaves,35,1987,Primeira_Liga,2023_2024,18.7,7,1,1,25.0,37.0,4.0,46.0,12.0,14.0,1.0,0.0,0,106.0,12.0,25.0,32.4
11540,Rúben Tiago Rodrigues Ribeiro,POR,MF,Hatayspor,33,1987,Super_Lig,2021_2022,26.2,9,2,0,46.0,65.0,0.0,63.0,36.0,35.0,,,0,,,,
11540,Rúben Tiago Rodrigues Ribeiro,POR,MF,Hatayspor,34,1987,Super_Lig,2022_2023,14.1,6,1,1,24.0,28.0,1.0,15.0,10.0,23.0,,,0,,,,
11541,Rúben Vezo,POR,DF,Levante,27,1994,La_Liga,2021_2022,26.9,4,0,0,35.0,29.0,0.0,6.0,36.0,29.0,1.0,1.0,0,142.0,52.0,41.0,55.9
11542,Rúben Vezo,POR,DF,Olympiacos,29,1994,Super_League_Greece,2023_2024,2.9,1,0,0,,,,,,,,,0,,,,
11543,Rúben Vinagre,POR,"DF,MF",Everton,23,1999,Premier_League,2022_2023,0.3,0,0,0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0,4.0,0.0,1.0,0.0
11544,Rúben Vinagre,POR,"DF,FW",Hellas Verona,24,1999,Serie_A,2023_2024,3.1,0,0,0,5.0,2.0,0.0,16.0,1.0,2.0,0.0,0.0,0,19.0,1.0,5.0,16.7
11545,Rúben Vinagre,POR,"DF,MF",Sporting CP,22,1999,Primeira_Liga,2021_2022,6.0,2,0,0,8.0,9.0,0.0,38.0,6.0,9.0,0.0,0.0,0,36.0,3.0,4.0,42.9
11546,Rúnar Alex Rúnarsson,ISL,GK,Alanyaspor,27,1995,Super_Lig,2022_2023,29.4,4,0,0,2.0,6.0,0.0,0.0,1.0,0.0,,,0,,,,
11547,Rúnar Alex Rúnarsson,ISL,GK,OH Leuven,26,1995,Belgian_Pro_League,2021_2022,16.5,0,0,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,11.0,2.0,0.0,100.0
11548,Răzvan Marin,ROU,MF,Cagliari,25,1996,Serie_A,2021_2022,31.3,6,1,1,36.0,31.0,1.0,127.0,10.0,21.0,0.0,0.0,0,168.0,20.0,25.0,44.4
11548,Răzvan Marin,ROU,MF,Empoli,26,1996,Serie_A,2022_2023,28.2,7,0,0,31.0,21.0,1.0,140.0,14.0,22.0,0.0,1.0,0,148.0,16.0,17.0,48.5
11548,Răzvan Marin,ROU,MF,Empoli,27,1996,Serie_A,2023_2024,20.2,3,0,0,28.0,18.0,1.0,98.0,6.0,22.0,0.0,0.0,0,91.0,12.0,12.0,50.0
11549,Rıdvan Yılmaz,TUR,"DF,MF",Beşiktaş,20,2001,Super_Lig,2021_2022,22.7,4,0,0,19.0,10.0,0.0,82.0,36.0,22.0,,,1,,,,
11550,Saba Lobzhanidze,GEO,"FW,MF",Fatih Karagümrük,27,1994,Super_Lig,2022_2023,7.2,0,0,0,2.0,3.0,1.0,14.0,2.0,3.0,,,0,,,,
11550,Saba Lobzhanidze,GEO,"FW,MF",Fatih Karagümrük,27,1994,Super_Lig,2022_2023,17.1,0,0,0,8.0,5.0,8.0,72.0,7.0,3.0,,,0,,,,
11550,Saba Lobzhanidze,GEO,"FW,MF",Hatayspor,27,1994,Super_Lig,2022_2023,7.2,0,0,0,2.0,3.0,1.0,14.0,2.0,3.0,,,0,,,,
11550,Saba Lobzhanidze,GEO,"FW,MF",Hatayspor,27,1994,Super_Lig,2022_2023,17.1,0,0,0,8.0,5.0,8.0,72.0,7.0,3.0,,,0,,,,
11550,Saba Lobzhanidze,GEO,MF,Hatayspor,26,1994,Super_Lig,2021_2022,27.0,2,0,0,13.0,7.0,3.0,96.0,15.0,10.0,,,0,,,,
11551,Saba Sazonov,GEO,DF,Torino,21,2002,Serie_A,2023_2024,4.0,2,0,0,10.0,1.0,0.0,0.0,3.0,7.0,0.0,1.0,0,22.0,10.0,10.0,50.0
11552,Sabil Hansen,NOR,DF,Randers,16,2005,Danish_Superliga,2022_2023,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,,
11552,Sabil Hansen,NOR,MF,Randers,17,2005,Danish_Superliga,2023_2024,1.9,0,0,0,2.0,2.0,0.0,1.0,0.0,5.0,,,0,,,,
11553,Sacha Banse,BFA,MF,Standard Liège,22,2001,Belgian_Pro_League,2023_2024,0.5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0,0.0,2.0,0.0
11554,Sacha Boey,FRA,DF,Galatasaray,20,2000,Super_Lig,2021_2022,11.9,3,0,0,19.0,12.0,1.0,28.0,19.0,20.0,,,0,,,,
11554,Sacha Boey,FRA,DF,Galatasaray,21,2000,Super_Lig,2022_2023,30.1,8,1,0,48.0,27.0,2.0,95.0,52.0,55.0,,,0,,,,
11554,Sacha Boey,FRA,DF,Galatasaray,22,2000,Super_Lig,2023_2024,19.0,4,0,0,31.0,18.0,1.0,32.0,29.0,23.0,,,0,,,,
11555,Sacha Boey,FRA,DF,Bayern Munich,22,2000,Bundesliga,2023_2024,1.2,1,0,0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0,6.0,1.0,2.0,33.3
11556,Sacha Delaye,FRA,"FW,MF",Montpellier,20,2002,Ligue_1,2022_2023,0.2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,1.0,1.0,50.0
11556,Sacha Delaye,FRA,"MF,FW",Montpellier,19,2002,Ligue_1,2021_2022,2.8,0,0,0,5.0,1.0,0.0,3.0,1.0,6.0,0.0,0.0,0,13.0,1.0,5.0,16.7
11556,Sacha Delaye,FRA,"MF,FW",Montpellier,21,2002,Ligue_1,2023_2024,1.4,1,0,0,6.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0,8.0,1.0,6.0,14.3
11557,Sada Diallo,BEL,"MF,DF",RWD Molenbeek,21,2002,Belgian_Pro_League,2023_2024,1.0,1,0,0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,5.0,2.0,2.0,50.0
11558,Sada Thioub,SEN,"DF,FW",Angers,27,1995,Ligue_1,2022_2023,11.8,3,0,0,14.0,6.0,0.0,37.0,7.0,10.0,0.0,0.0,0,63.0,4.0,14.0,22.2
