Player,Nation,Position,Squad,Age,Year of birth,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Matches
Adrien Thomasson,fr FRA,MF,Strasbourg,27,1993,26.5,2,1,0,35,34,4,57,29,31,0,0,0,177,16,30,34.8,Matches
Matheus Thuler,br BRA,DF,Montpellier,22,1999,9.5,3,1,1,12,2,0,2,9,12,0,1,0,36,15,9,62.5,Matches
Khéphren Thuram,fr FRA,MF,Nice,20,2001,21.1,4,0,0,33,14,1,10,28,19,1,0,0,127,21,21,50.0,Matches
Cheikh Tidiane Sabaly,sn SEN,"FW,MF",Metz,22,1999,1.7,0,0,0,0,1,0,0,0,3,0,0,0,10,0,3,0.0,Matches
Jean-Clair Todibo,fr FRA,DF,Nice,21,1999,34.6,6,0,0,24,10,0,9,51,37,0,1,0,228,70,45,60.9,Matches
Karl Toko Ekambi,cm CMR,FW,Lyon,28,1992,25.5,3,0,0,16,16,10,51,20,7,0,0,0,97,33,21,61.1,Matches
Yoann Touzghar,tn TUN,FW,Troyes,34,1986,16.2,0,0,0,7,19,8,8,3,2,0,0,0,35,25,40,38.5,Matches
Amadou Traore,fr FRA,FW,Bordeaux,19,2002,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,Matches
Boubacar Traoré,ml MLI,MF,Metz,19,2001,19.2,9,1,1,53,15,0,1,25,26,0,0,0,138,17,10,63.0,Matches
Charles Traore,ml MLI,DF,Nantes,29,1992,8.0,3,0,0,22,7,0,5,15,12,0,0,0,54,15,9,62.5,Matches

Hamari Traoré,ml MLI,DF,Rennes,29,1992,32.1,4,0,0,46,24,9,81,37,36,0,1,1,177,37,38,49.3,Matches
Ismaël Traoré,ci CIV,DF,Angers,34,1986,35.7,1,0,0,15,6,0,5,44,17,0,0,0,215,47,34,58.0,Matches
Miguel Trauco,pe PER,"DF,MF",Saint-Étienne,28,1992,12.4,3,0,0,8,8,0,46,23,18,0,0,0,65,11,13,45.8,Matches
Adrien Truffert,fr FRA,DF,Rennes,19,2001,18.2,4,0,0,24,20,0,47,19,21,1,1,0,91,16,27,37.2,Matches
Matthieu Udol,fr FRA,DF,Metz,25,1996,11.2,0,0,0,2,6,0,27,31,14,0,0,0,64,23,11,67.6,Matches
Ike Ugbo,ca CAN,FW,Troyes,22,1998,9.0,0,0,0,10,16,2,1,2,1,1,0,0,23,10,27,27.0,Matches
Lesley Ugochukwu,fr FRA,MF,Rennes,17,2004,4.5,2,0,0,14,1,0,0,4,9,0,0,0,17,3,7,30.0,Matches
Hwang Ui-jo,kr KOR,FW,Bordeaux,28,1992,27.9,3,0,0,17,23,22,32,5,4,0,1,0,34,14,43,24.6,Matches
Cengiz Ünder,tr TUR,"FW,MF",Marseille,24,1997,24.4,2,1,1,11,33,12,115,14,13,1,0,0,72,9,8,52.9,Matches
Jere Uronen,fi FIN,DF,Brest,27,1994,9.8,0,0,0,4,9,0,18,16,15,0,0,0,42,12,7,63.2,Matches
Vanderson,br BRA,"FW,DF",Monaco,20,2001,12.4,3,0,0,19,11,3,28,13,19,0,0,0,88,14,16,46.7,Matches
Jonathan Varane,fr FRA,MF,Lens,19,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Marco Verratti,it ITA,MF,Paris S-G,28,1992,21.5,12,0,0,32,48,1,9,18,40,0,0,1,127,5,11,31.3,Matches
Kevin Volland,de GER,"MF,FW",Monaco,29,1992,27.1,10,0,0,53,28,17,21,3,10,2,0,1,89,29,61,32.2,Matches
Elye Wahi,fr FRA,FW,Montpellier,18,2003,19.8,2,0,0,18,26,21,11,4,10,2,0,0,46,13,60,17.8,Matches
Timothy Weah,us USA,"MF,FW",Lille,21,2000,18.0,2,1,0,11,20,6,48,10,7,1,0,0,74,21,29,42.0,Matches
Georginio Wijnaldum,nl NED,MF,Paris S-G,30,1990,18.4,2,0,0,6,15,0,1,9,9,0,1,0,74,11,5,68.8,Matches
Christopher Wooh,cm CMR,DF,Lens,19,2001,11.7,2,0,0,9,11,0,1,21,11,1,1,0,52,27,14,65.9,Matches
Xeka,pt POR,MF,Lille,26,1994,18.0,10,0,0,32,17,0,34,24,27,1,0,0,137,22,24,47.8,Matches
Sekou Yansané,gn GUI,FW,Paris S-G,18,2003,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
Yusuf Yazıcı,tr TUR,"MF,FW",Lille,24,1997,5.7,3,0,0,7,9,1,32,2,5,0,0,0,35,5,6,45.5,Matches
Burak Yılmaz,tr TUR,FW,Lille,36,1985,24.6,9,1,0,24,23,41,42,2,2,1,0,0,31,26,35,42.6,Matches
Leny Yoro,fr FRA,MF,Lille,15,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Zaydou Youssouf,fr FRA,MF,Saint-Étienne,22,1999,17.3,3,1,0,20,24,1,21,17,26,0,0,1,140,12,17,41.4,Matches
Akim Zedadka,dz ALG,DF,Clermont Foot,26,1995,37.1,5,0,0,28,89,5,124,58,44,0,1,0,232,28,26,51.9,Matches

Arber Zeneli,xk KVX,FW,Reims,26,1995,4.5,0,0,0,4,6,1,23,1,0,0,0,0,19,0,7,0.0,Matches
Mehdi Zerkane,dz ALG,"MF,DF",Bordeaux,22,1999,0.9,0,0,0,1,2,0,0,2,0,0,0,0,4,1,2,33.3,Matches
Edon Zhegrova,xk KVX,"MF,FW",Lille,22,1999,5.3,2,1,1,5,4,0,30,2,5,0,1,0,32,1,2,33.3,Matches
Tanguy Zoukrou,fr FRA,DF,Troyes,18,2003,0.9,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,50.0,Matches
