Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,Penalty Kicks Made,Penalty Kicks Attempted,xG: Expected Goals,npxG: Non-Penalty xG,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Matches


Luis Abram,pe PER,DF,Granada,25,1996,6.2,0,2,0,0.0,0.32,0.00,0.00,,9.0,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches
Marcos Acuña,ar ARG,DF,Sevilla,29,1991,25.1,1,16,5,31.3,0.64,0.20,0.06,0.20,21.7,1,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches
Martin Agirregabiria,es ESP,DF,Alavés,25,1996,18.0,0,4,0,0.0,0.22,0.00,0.00,,19.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Julen Agirrezabala,es ESP,GK,Athletic Club,20,2000,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sergio Agüero,ar ARG,FW,Barcelona,33,1988,1.7,1,6,1,16.7,3.58,0.60,0.17,1.00,12.0,0,0,0,1.0,1.0,0.17,0.0,0.0,Matches
Álvaro Aguirre,es ESP,FW,Rayo Vallecano,21,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Joseph Aidoo,gh GHA,DF,Celta Vigo,25,1995,29.3,0,6,1,16.7,0.20,0.03,0.00,0.00,13.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Carlos Akapo,gq EQG,DF,Cádiz,28,1993,20.5,0,10,1,10.0,0.49,0.05,0.00,0.00,19.8,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Ilias Akhomach,ma MAR,FW,Barcelona,17,2004,1.4,0,4,2,50.0,2.90,1.45,0.00,0.00,19.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Paul Akouokou,ci CIV,MF,Betis,23,1997,5.7,0,2,0,0.0,0.35,0.00,0.00,,22.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
David Alaba,at AUT,DF,Real Madrid,29,1992,29.4,2,21,7,33.3,0.72,0.24,0.10,0.29,21.8,7,0,0,1.6,1.6,0.09,+0.4,+0.4,Matches
Tomás Alarcón,cl CHI,MF,Cádiz,22,1999,15.8,0,15,2,13.3,0.95,0.13,0.00,0.00,24.1,0,0,0,1.1,1.1,0.07,-1.1,-1.1,Matches
Jordi Alba,es ESP,DF,Barcelona,32,1989,29.4,2,31,6,19.4,1.06,0.20,0.06,0.33,23.2,1,0,0,1.5,1.5,0.05,+0.5,+0.5,Matches
Raúl Albiol,es ESP,DF,Villarreal,35,1985,27.4,0,5,1,20.0,0.18,0.04,0.00,0.00,7.5,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
Paco Alcácer,es ESP,FW,Villarreal,27,1993,8.7,1,18,7,38.9,2.06,0.80,0.06,0.14,13.4,1,0,0,3.9,3.9,0.22,-2.9,-2.9,Matches
Rubén Alcaraz,es ESP,MF,Cádiz,30,1991,12.3,2,23,6,26.1,1.87,0.49,0.09,0.33,23.1,5,0,0,1.3,1.3,0.06,+0.7,+0.7,Matches
