Player,Nation,Position,Squad,Age,Year of birth,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Matches
Axel Tuanzebe,cd COD,DF,Napoli,23,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches
Destiny Udogie,it ITA,DF,Udinese,18,2002,27.5,4,0,0,36,34,4,17,27,40,0,0,0,156,27,28,49.1,Matches

Maximilian Ullmann,at AUT,DF,Venezia,25,1996,2.7,0,0,0,2,1,0,4,2,0,0,0,0,10,1,5,16.7,Matches
Kacper Urbanski,pl POL,MF,Bologna,16,2004,0.5,0,0,0,2,0,0,1,0,2,0,0,0,5,0,2,0.0,Matches
Antonio Vacca,it ITA,MF,Venezia,31,1990,11.8,5,0,0,21,9,0,0,20,20,0,0,0,111,4,11,26.7,Matches
Zinho Vanheusden,be BEL,DF,Genoa,22,1999,11.0,3,0,0,10,10,0,5,23,6,0,1,1,47,23,17,57.5,Matches
Johan Vásquez,mx MEX,DF,Genoa,22,1998,25.3,7,0,0,31,26,1,17,42,46,0,0,0,166,59,61,49.2,Matches
Denis Vavro,sk SVK,DF,Lazio,25,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Matías Vecino,uy URU,MF,Inter,29,1991,4.2,2,0,0,9,3,0,5,4,5,0,0,0,20,17,12,58.6,Matches
Miguel Veloso,pt POR,MF,Hellas Verona,35,1986,14.9,7,1,1,18,6,0,74,11,15,0,0,0,125,26,22,54.2,Matches
Lorenzo Venuti,it ITA,DF,Fiorentina,26,1995,17.5,4,0,0,15,32,0,29,5,10,0,0,1,76,9,8,52.9,Matches
Daniele Verde,it ITA,"FW,MF",Spezia,25,1996,21.7,2,0,0,3,15,12,141,18,4,0,0,0,102,1,0,100.0,Matches
Simone Verdi,it ITA,"MF,FW",Torino,29,1992,0.5,0,0,0,1,1,1,3,0,1,0,0,0,4,0,1,0.0,Matches
Simone Verdi,it ITA,"FW,MF",Salernitana,29,1992,9.2,3,0,0,11,20,1,69,3,8,0,0,0,45,5,11,31.3,Matches
Jordan Veretout,fr FRA,MF,Roma,28,1993,25.8,6,0,0,18,22,1,102,27,25,0,0,0,147,16,12,57.1,Matches
Edoardo Vergani,it ITA,"FW,MF",Salernitana,20,2001,1.1,0,0,0,3,1,1,0,0,2,0,0,0,2,1,1,50.0,Matches
Valerio Verre,it ITA,"MF,FW",Sampdoria,27,1994,4.7,0,0,0,8,10,0,16,0,5,0,0,0,35,6,7,46.2,Matches
Valerio Verre,it ITA,MF,Empoli,27,1994,3.4,2,1,0,8,3,0,2,1,2,0,0,0,29,0,7,0.0,Matches
Freddie Veseli,al ALB,DF,Salernitana,28,1992,6.6,3,1,1,7,1,0,4,4,2,0,2,0,27,7,4,63.6,Matches
Guglielmo Vicario,it ITA,GK,Empoli,24,1996,38.0,1,0,0,1,7,0,0,1,1,0,1,0,50,12,1,92.3,Matches
Arturo Vidal,cl CHI,MF,Inter,34,1987,8.2,3,0,0,17,10,1,4,7,10,0,0,0,68,10,14,41.7,Matches
Ronaldo Vieira,eng ENG,MF,Sampdoria,23,1998,5.5,3,0,0,11,4,0,1,6,6,0,0,0,37,3,9,25.0,Matches
Luca Vignali,it ITA,"DF,MF",Spezia,25,1996,0.9,0,0,0,0,0,1,2,1,1,0,0,0,6,1,2,33.3,Matches
Emanuel Vignato,it ITA,"MF,DF",Bologna,20,2000,6.6,2,0,0,5,3,0,12,2,7,0,0,0,40,6,4,60.0,Matches
Matías Viña,uy URU,"DF,FW",Roma,23,1997,17.4,2,0,0,9,20,2,35,25,30,0,0,0,100,17,20,45.9,Matches
Nicolas Viola,it ITA,MF,Bologna,31,1989,1.1,0,0,0,2,2,0,5,0,2,0,0,0,15,3,0,100.0,Matches
Mattia Viti,it ITA,DF,Empoli,19,2002,16.6,3,1,1,15,13,1,0,29,16,0,0,1,83,29,33,46.8,Matches

Dušan Vlahović,rs SRB,FW,Fiorentina,21,2000,20.6,2,0,0,19,49,19,16,1,0,0,0,0,37,40,33,54.8,Matches
Dušan Vlahović,rs SRB,FW,Juventus,21,2000,12.0,2,0,0,8,20,12,8,0,0,0,0,0,26,19,21,47.5,Matches
Mërgim Vojvoda,xk KVX,DF,Torino,26,1995,22.0,3,0,0,21,9,1,71,20,23,0,0,0,126,24,30,44.4,Matches
Cristian Volpato,it ITA,"FW,MF",Roma,17,2003,0.4,0,0,0,1,1,0,2,0,1,0,0,0,3,0,2,0.0,Matches
Stefan de Vrij,nl NED,DF,Inter,29,1992,26.8,3,0,0,19,6,0,2,32,29,0,1,1,158,68,47,59.1,Matches
Walace,br BRA,MF,Udinese,26,1995,33.0,6,1,0,47,37,1,9,54,49,0,1,0,285,20,23,46.5,Matches
Sebastian Walukiewicz,pl POL,DF,Cagliari,21,2000,3.4,1,0,0,4,3,0,1,7,5,0,0,0,14,2,1,66.7,Matches
Magnus Warming,dk DEN,"MF,FW",Torino,21,2000,0.6,0,0,0,1,0,1,5,0,1,0,0,0,3,1,2,33.3,Matches
Kelvin Yeboah,it ITA,"FW,MF",Genoa,21,2000,9.4,2,0,0,28,30,7,10,1,7,1,0,0,34,31,43,41.9,Matches
Gerard Yepes,es ESP,"MF,DF",Sampdoria,18,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,Matches
Maya Yoshida,jp JPN,DF,Sampdoria,32,1988,20.3,2,0,0,20,9,0,4,28,10,0,0,1,119,39,23,62.9,Matches
Mattia Zaccagni,it ITA,MF,Hellas Verona,26,1995,2.0,0,0,0,1,7,0,10,4,1,1,0,0,8,4,2,66.7,Matches
Mattia Zaccagni,it ITA,FW,Lazio,26,1995,20.8,6,0,0,29,74,2,41,20,16,1,0,0,86,12,19,38.7,Matches
Denis Zakaria,ch SUI,MF,Juventus,24,1996,6.6,1,0,0,11,4,0,5,11,7,0,0,0,27,2,8,20.0,Matches
Nicola Zalewski,pl POL,DF,Roma,19,2002,8.8,1,0,0,9,20,1,31,16,19,0,0,0,66,2,10,16.7,Matches
Andre-Frank Zambo Anguissa,cm CMR,MF,Napoli,25,1995,21.4,5,0,0,38,28,0,9,24,26,0,0,0,139,29,21,58.0,Matches
Nicolò Zaniolo,it ITA,"FW,MF",Roma,22,1999,21.9,12,2,1,52,63,10,67,7,15,3,0,0,80,19,23,45.2,Matches
Alessandro Zanoli,it ITA,DF,Napoli,20,2000,5.1,2,0,0,9,2,0,4,4,7,0,0,0,23,4,3,57.1,Matches
Mattia Zanotti,it ITA,DF,Inter,18,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Duván Zapata,co COL,FW,Atalanta,30,1991,19.1,3,0,0,29,27,10,25,3,2,0,0,0,35,46,44,51.1,Matches
Gabriele Zappa,it ITA,DF,Cagliari,21,1999,12.7,4,1,1,16,11,0,25,14,9,0,0,0,68,12,9,57.1,Matches
Davide Zappacosta,it ITA,DF,Atalanta,29,1992,26.1,6,0,0,31,31,7,88,12,22,2,0,0,124,5,12,29.4,Matches
Simone Zaza,it ITA,"FW,DF",Torino,30,1991,1.4,1,0,0,5,2,2,1,0,2,0,0,0,6,10,8,55.6,Matches
Marvin Zeegelaar,nl NED,DF,Udinese,30,1990,7.1,2,0,0,13,4,2,2,12,11,0,1,0,43,13,7,65.0,Matches
Piotr Zieliński,pl POL,MF,Napoli,27,1994,23.2,1,0,0,19,28,1,35,8,12,0,0,0,76,3,14,17.6,Matches

David Zima,cz CZE,DF,Torino,20,2000,14.6,3,0,0,16,5,1,3,23,12,0,1,0,57,45,40,52.9,Matches
Jeroen Zoet,nl NED,GK,Spezia,30,1991,7.0,0,0,0,1,3,0,0,0,0,0,1,0,5,2,1,66.7,Matches
Nadir Zortea,it ITA,"DF,MF",Salernitana,22,1999,15.7,3,0,0,14,6,0,85,7,15,0,0,0,72,8,17,32.0,Matches
Petar Zovko,ba BIH,GK,Spezia,19,2002,0.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches
Szymon Żurkowski,pl POL,MF,Empoli,23,1997,25.6,5,0,0,41,67,0,23,35,33,0,1,0,162,24,32,42.9,Matches
Milan Đurić,ba BIH,FW,Salernitana,31,1990,24.1,6,0,0,24,45,6,2,2,1,1,0,0,40,242,83,74.5,Matches
Filip Đuričić,rs SRB,"MF,FW",Sassuolo,29,1992,7.5,1,0,0,10,14,2,0,4,10,0,0,0,34,3,5,37.5,Matches
