Player,Nation,Position,Squad,Age,Year of birth,90s Played,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions,Tkl+Int,Clearances,Errors,Matches
Jere Uronen,fi FIN,DF,Brest,28,1994,3.3,8,5,4,4,0,7,12,58.3,5,6,2,4,7,15,5,0,Matches
Yan Valery,tn TUN,DF,Angers,23,1999,27.7,54,39,28,20,6,20,37,54.1,17,35,15,20,34,88,82,0,Matches
Vanderson,br BRA,"DF,MF",Monaco,21,2001,24.6,84,48,36,34,14,44,75,58.7,31,36,9,27,48,132,36,1,Matches
Jordan Veretout,fr FRA,MF,Marseille,29,1993,31.8,56,35,17,32,7,25,53,47.2,28,22,7,15,36,92,40,2,Matches
Marco Verratti,it ITA,MF,Paris S-G,29,1992,24.4,76,49,34,36,6,38,89,42.7,51,42,6,36,27,103,11,3,Matches
João Victor,br BRA,DF,Nantes,24,1998,9.4,19,11,9,7,3,12,22,54.5,10,11,1,10,15,34,30,0,Matches
Clément Vidal,fr FRA,"DF,MF",Ajaccio,22,2000,21.1,25,15,14,11,0,18,38,47.4,20,27,16,11,27,52,73,1,Matches
Alan Virginius,fr FRA,FW,Lille,19,2003,2.9,3,2,1,1,1,0,4,0.0,4,0,0,0,2,5,1,0,Matches
Mattia Viti,it ITA,DF,Nice,20,2002,7.0,4,2,1,1,2,2,5,40.0,3,9,3,6,8,12,22,0,Matches
Vitinha,pt POR,FW,Marseille,22,2000,5.2,15,7,0,6,9,3,11,27.3,8,3,0,3,2,17,6,0,Matches
Vitinha,pt POR,MF,Paris S-G,22,2000,27.2,58,25,21,27,10,27,83,32.5,56,27,4,23,25,83,15,0,Matches
Kevin Volland,de GER,"FW,MF",Monaco,30,1992,7.1,8,4,1,5,2,2,8,25.0,6,8,0,8,2,10,0,0,Matches
Elye Wahi,fr FRA,FW,Montpellier,19,2003,27.9,9,3,2,3,4,5,14,35.7,9,14,2,12,3,12,5,0,Matches
Timothy Weah,us USA,"DF,FW",Lille,22,2000,19.4,24,14,13,9,2,16,29,55.2,13,17,3,14,23,47,18,0,Matches
Mateusz Wieteska,pl POL,DF,Clermont Foot,25,1997,34.6,41,23,28,13,0,19,33,57.6,14,44,28,16,56,97,97,4,Matches
Christopher Wooh,cm CMR,DF,Rennes,20,2001,11.2,16,7,8,8,0,9,11,81.8,2,11,5,6,6,22,49,0,Matches
Christopher Wooh,cm CMR,MF,Lens,20,2001,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
Xeka,pt POR,MF,Rennes,27,1994,6.1,10,3,6,3,1,7,16,43.8,9,11,2,9,6,16,8,0,Matches
Yusuf Yazıcı,tr TUR,MF,Lille,25,1997,2.2,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0,Matches
Darlin Yongwa,cm CMR,DF,Lorient,21,2000,8.7,13,11,7,5,1,4,15,26.7,11,13,1,12,5,18,11,0,Matches
Leny Yoro,fr FRA,DF,Lille,16,2005,8.5,11,5,8,3,0,4,9,44.4,5,6,1,5,18,29,27,1,Matches
Mohamed Youssouf,km COM,DF,Ajaccio,34,1988,27.3,72,44,41,24,7,38,61,62.3,23,32,8,24,65,137,70,0,Matches
Warren Zaïre-Emery,fr FRA,"MF,DF",Paris S-G,16,2006,10.3,17,10,5,10,2,8,29,27.6,21,11,0,11,12,29,17,0,Matches
Oliver Zandén,se SWE,"DF,MF",Toulouse,20,2001,1.6,2,1,1,0,1,2,5,40.0,3,0,0,0,1,3,7,0,Matches
Akim Zedadka,dz ALG,DF,Auxerre,27,1995,17.8,35,21,21,10,4,18,32,56.3,14,17,3,14,23,58,51,1,Matches

Akim Zedadka,dz ALG,"DF,MF",Lille,27,1995,3.9,1,1,1,0,0,0,2,0.0,2,3,0,3,2,3,6,0,Matches
Mehdi Zeffane,dz ALG,"DF,MF",Clermont Foot,30,1992,7.3,12,7,5,7,0,4,21,19.0,17,14,6,8,22,34,12,0,Matches
Arber Zeneli,xk KVX,"FW,MF",Reims,27,1995,11.1,9,3,3,3,3,5,12,41.7,7,8,0,8,2,11,2,0,Matches
Nathan Zeze,fr FRA,DF,Nantes,17,2005,0.7,3,2,2,1,0,1,1,100.0,0,0,0,0,0,3,1,0,Matches
Edon Zhegrova,xk KVX,"FW,MF",Lille,23,1999,11.7,18,12,6,7,5,12,20,60.0,8,9,0,9,2,20,2,0,Matches
Tanguy Zoukrou,fr FRA,DF,Troyes,19,2003,5.7,14,7,8,6,0,10,14,71.4,4,18,11,7,2,16,24,0,Matches
