Player,Nation,Position,Squad,Age,Year of birth,90s Played,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions,Tkl+Int,Clearances,Errors,Matches
Hamari Traoré,ml MLI,DF,Rennes,29,1992,32.1,63,36,25,26,12,41,59,69.5,18,29,8,21,37,100,81,1,Matches
Ismaël Traoré,ci CIV,DF,Angers,34,1986,35.7,28,17,16,11,1,13,28,46.4,15,25,17,8,44,72,122,1,Matches
Miguel Trauco,pe PER,"DF,MF",Saint-Étienne,28,1992,12.4,25,18,16,8,1,12,22,54.5,10,13,4,9,23,48,17,0,Matches
Adrien Truffert,fr FRA,DF,Rennes,19,2001,18.2,29,21,17,9,3,11,24,45.8,13,25,5,20,19,48,30,0,Matches
Matthieu Udol,fr FRA,DF,Metz,25,1996,11.2,23,14,11,10,2,12,18,66.7,6,20,7,13,31,54,29,1,Matches
Ike Ugbo,ca CAN,FW,Troyes,22,1998,9.0,3,1,0,1,2,0,1,0.0,1,4,1,3,2,5,1,0,Matches
Lesley Ugochukwu,fr FRA,MF,Rennes,17,2004,4.5,13,9,5,5,3,9,19,47.4,10,7,2,5,4,17,2,0,Matches
Hwang Ui-jo,kr KOR,FW,Bordeaux,28,1992,27.9,10,4,4,4,2,4,13,30.8,9,9,1,8,5,15,18,0,Matches
Cengiz Ünder,tr TUR,"FW,MF",Marseille,24,1997,24.4,18,13,5,6,7,5,18,27.8,13,13,2,11,14,32,9,0,Matches
Jere Uronen,fi FIN,DF,Brest,27,1994,9.8,28,15,15,10,3,14,24,58.3,10,12,3,9,16,44,21,0,Matches
Vanderson,br BRA,"FW,DF",Monaco,20,2001,12.4,35,19,10,19,6,15,23,65.2,8,17,4,13,13,48,12,0,Matches
Jonathan Varane,fr FRA,MF,Lens,19,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Marco Verratti,it ITA,MF,Paris S-G,28,1992,21.5,60,40,16,30,14,32,64,50.0,32,36,10,26,18,78,14,2,Matches
Kevin Volland,de GER,"MF,FW",Monaco,29,1992,27.1,24,10,2,18,4,6,31,19.4,25,20,0,20,3,27,9,0,Matches
Elye Wahi,fr FRA,FW,Montpellier,18,2003,19.8,18,10,9,6,3,6,16,37.5,10,7,0,7,4,22,4,0,Matches
Timothy Weah,us USA,"MF,FW",Lille,21,2000,18.0,19,7,8,8,3,10,20,50.0,10,16,1,15,10,29,7,0,Matches
Georginio Wijnaldum,nl NED,MF,Paris S-G,30,1990,18.4,15,9,2,12,1,11,19,57.9,8,13,3,10,9,24,7,0,Matches
Christopher Wooh,cm CMR,DF,Lens,19,2001,11.7,29,11,20,8,1,11,18,61.1,7,21,14,7,21,50,40,1,Matches
Xeka,pt POR,MF,Lille,26,1994,18.0,47,27,18,24,5,27,56,48.2,29,23,3,20,24,71,26,1,Matches
Sekou Yansané,gn GUI,FW,Paris S-G,18,2003,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
Yusuf Yazıcı,tr TUR,"MF,FW",Lille,24,1997,5.7,10,5,3,6,1,1,9,11.1,8,4,0,4,2,12,1,0,Matches
Burak Yılmaz,tr TUR,FW,Lille,36,1985,24.6,7,2,0,2,5,2,17,11.8,15,8,1,7,2,9,11,0,Matches
Leny Yoro,fr FRA,MF,Lille,15,2005,0.1,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0,Matches
Zaydou Youssouf,fr FRA,MF,Saint-Étienne,22,1999,17.3,48,26,21,25,2,14,34,41.2,20,11,3,8,17,65,13,0,Matches
Akim Zedadka,dz ALG,DF,Clermont Foot,26,1995,37.1,72,44,34,29,9,37,71,52.1,34,32,8,24,58,130,48,0,Matches

Arber Zeneli,xk KVX,FW,Reims,26,1995,4.5,1,0,0,0,1,1,5,20.0,4,0,0,0,1,2,1,0,Matches
Mehdi Zerkane,dz ALG,"MF,DF",Bordeaux,22,1999,0.9,0,0,0,0,0,0,1,0.0,1,1,1,0,2,2,0,0,Matches
Edon Zhegrova,xk KVX,"MF,FW",Lille,22,1999,5.3,14,5,2,8,4,5,6,83.3,1,4,1,3,2,16,2,0,Matches
Tanguy Zoukrou,fr FRA,DF,Troyes,18,2003,0.9,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,2,0,Matches
